date,hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL
07/12/2016,4,9874,612,2443,1898,0,12
07/12/2016,5,9871,633,2600,2042,0,12
07/12/2016,6,9875,633,2699,2454,0,17
07/12/2016,7,9874,632,3286,2558,0,23
07/12/2016,8,9862,640,3847,2705,1,27
07/12/2016,9,9863,632,3832,2941,6,26
07/12/2016,10,9862,630,3809,2945,17,26
07/12/2016,11,9858,635,4194,2850,46,27
07/12/2016,12,9863,677,4109,2767,38,27
07/12/2016,13,9861,789,3755,2824,41,27
07/12/2016,14,9706,927,3702,2997,63,28
07/12/2016,15,9719,1117,3781,2989,42,28
07/12/2016,16,9863,1160,3807,2942,11,27
07/12/2016,17,9869,1225,4044,2653,1,27
07/12/2016,18,9882,1328,4652,3008,0,27
07/12/2016,19,9886,1328,4520,3104,0,28
07/12/2016,20,9889,1291,4346,3182,0,27
07/12/2016,21,9883,946,4549,3111,0,27
07/12/2016,22,9880,798,4376,2771,0,27
07/12/2016,23,9875,796,3614,2450,0,27
07/12/2016,24,9879,635,3139,2465,0,19
08/12/2016,1,9889,612,2540,2369,0,13
08/12/2016,2,9895,611,2496,1913,0,10
08/12/2016,3,9892,612,2515,1880,0,8
08/12/2016,4,9895,613,2543,1592,0,12
08/12/2016,5,9898,642,2658,1784,0,15
08/12/2016,6,9889,670,2706,2490,0,36
08/12/2016,7,9889,672,2997,2889,0,56
08/12/2016,8,9892,679,3623,3142,0,58
08/12/2016,9,9888,700,4103,3122,3,56
08/12/2016,10,9889,693,4137,3102,9,63
08/12/2016,11,9870,750,4203,3119,27,63
08/12/2016,12,9870,851,4090,3295,16,62
08/12/2016,13,9879,960,3596,3268,17,63
08/12/2016,14,9888,963,3589,3349,15,64
08/12/2016,15,9887,965,3579,3291,32,63
08/12/2016,16,9884,959,3863,3343,7,58
08/12/2016,17,9885,1132,4446,3325,0,57
08/12/2016,18,9880,1166,4895,3467,0,58
08/12/2016,19,9880,1042,4855,3488,0,56
08/12/2016,20,9878,708,4986,3314,0,57
08/12/2016,21,9876,661,4826,3409,0,48
08/12/2016,22,9864,654,4295,3348,0,48
08/12/2016,23,9878,653,3545,3045,0,48
08/12/2016,24,9881,637,3041,2468,0,36
09/12/2016,1,9882,609,2624,2160,0,21
09/12/2016,2,9882,615,2577,1910,0,15
09/12/2016,3,9884,667,2582,1860,0,12
09/12/2016,4,9883,780,2584,1660,0,9
09/12/2016,5,9871,935,2728,1416,0,12
09/12/2016,6,9875,1332,2840,1659,0,20
09/12/2016,7,9878,1737,3286,1802,0,35
09/12/2016,8,9874,2013,4037,1908,0,44
09/12/2016,9,9870,2267,4139,1692,0,50
09/12/2016,10,9876,2270,4013,1510,7,51
09/12/2016,11,9882,2256,3923,1412,26,56
09/12/2016,12,9880,2087,3832,1553,39,51
09/12/2016,13,9880,2070,3847,1455,81,42
09/12/2016,14,9878,2047,3806,1550,98,31
09/12/2016,15,9872,1554,4136,1677,35,27
09/12/2016,16,9872,1510,4587,1487,10,29
09/12/2016,17,9870,2026,5043,1404,1,29
09/12/2016,18,9868,2840,5337,1170,0,34
09/12/2016,19,9870,2715,5224,1143,0,35
09/12/2016,20,9868,2771,5174,1154,0,27
09/12/2016,21,9861,2676,5018,1175,0,27
09/12/2016,22,9854,2464,4737,1265,0,27
09/12/2016,23,9854,2078,3987,1298,0,27
09/12/2016,24,9865,1265,3175,1315,0,17
10/12/2016,1,9847,530,3003,1357,0,12
10/12/2016,2,9848,409,3227,1388,0,9
10/12/2016,3,9864,418,2998,1388,0,6
10/12/2016,4,9867,429,3074,1402,0,6
10/12/2016,5,9869,509,2858,1456,0,0
10/12/2016,6,9858,706,3019,1320,0,0
10/12/2016,7,9849,776,3478,1342,0,0
10/12/2016,8,9857,810,4316,1417,2,0
10/12/2016,9,9852,932,4533,1491,23,1
10/12/2016,10,9850,991,4486,1582,39,1
10/12/2016,11,9850,837,4309,1737,129,0
10/12/2016,12,9851,859,4272,1825,126,0
10/12/2016,13,9882,606,4324,2233,147,0
10/12/2016,14,9885,661,4235,2524,119,0
10/12/2016,15,9884,952,4251,2464,78,0
10/12/2016,16,9881,1419,4928,2162,15,0
10/12/2016,17,9873,1916,4968,1900,2,1
10/12/2016,18,9870,2924,5562,1633,0,1
10/12/2016,19,9867,3109,5670,1352,0,0
10/12/2016,20,9868,2603,5433,1367,0,0
10/12/2016,21,9862,2247,4739,1460,0,0
10/12/2016,22,9868,2246,3962,1503,0,0
10/12/2016,23,9860,1958,3947,1392,0,0
10/12/2016,24,9867,1522,3859,1186,0,0
11/12/2016,1,9887,585,3793,965,0,0
11/12/2016,2,9893,414,3814,750,0,0
11/12/2016,3,9889,421,3971,583,0,0
11/12/2016,4,9892,487,3896,527,0,1
11/12/2016,5,9891,575,3742,433,0,0
11/12/2016,6,9893,588,3970,330,0,0
11/12/2016,7,9888,740,3934,233,1,12
11/12/2016,8,9891,752,4350,400,3,35
11/12/2016,9,9892,841,4647,592,10,85
11/12/2016,10,9887,1040,4864,843,19,94
11/12/2016,11,9892,921,5106,1095,27,94
11/12/2016,12,9887,668,4952,1368,14,93
11/12/2016,13,9908,883,4928,1720,14,94
11/12/2016,14,9919,1245,4859,1938,21,94
11/12/2016,15,9923,1286,4593,2195,6,94
11/12/2016,16,9626,1354,4710,2471,1,92
11/12/2016,17,9136,1971,5528,2314,0,95
11/12/2016,18,9140,2121,5355,2380,0,43
11/12/2016,19,9144,2079,5471,2485,0,36
11/12/2016,20,9144,1779,5438,2576,0,54
11/12/2016,21,9136,1745,5148,2268,0,12
11/12/2016,22,9122,2135,4451,1886,0,0
11/12/2016,23,9109,1715,4245,1782,0,0
11/12/2016,24,9109,1039,3466,1874,0,3
12/12/2016,1,9110,557,3363,1698,0,12
12/12/2016,2,9108,485,3442,1806,0,11
12/12/2016,3,9169,559,3339,2042,0,12
12/12/2016,4,9290,758,3068,1883,0,12
12/12/2016,5,9332,1026,3233,1802,0,10
12/12/2016,6,9459,1535,3201,1730,0,13
12/12/2016,7,9503,1669,3882,1879,0,27
12/12/2016,8,9501,1841,4586,2252,1,71
12/12/2016,9,9390,1845,4492,2496,2,91
12/12/2016,10,9582,1854,4346,2828,6,117
12/12/2016,11,9635,1895,4208,3001,19,127
12/12/2016,12,9688,1840,3833,3085,34,121
12/12/2016,13,9696,1844,4022,3078,25,110
12/12/2016,14,9682,1680,3936,2993,23,108
12/12/2016,15,9688,1467,4292,2864,46,109
12/12/2016,16,9689,1628,4274,2741,5,108
12/12/2016,17,9710,2037,4860,2573,0,112
12/12/2016,18,9715,2626,5219,2333,0,116
12/12/2016,19,9401,3148,5401,1995,0,99
12/12/2016,20,9172,3109,5399,1738,0,26
12/12/2016,21,9161,2913,5108,1627,0,19
12/12/2016,22,9168,2360,4562,1692,0,20
12/12/2016,23,9159,1987,3670,1683,0,20
12/12/2016,24,9167,1405,3208,1755,0,15
13/12/2016,1,9167,1252,3115,1819,0,14
13/12/2016,2,9168,1259,3125,1691,0,10
13/12/2016,3,9166,1139,3626,1630,0,11
13/12/2016,4,9165,1542,2949,1363,0,11
13/12/2016,5,9163,2015,2925,1399,0,13
13/12/2016,6,9168,2323,3173,913,0,15
13/12/2016,7,9171,2388,3722,1163,0,36
13/12/2016,8,9175,2395,4070,2312,1,72
13/12/2016,9,9179,2395,3855,2677,4,108
13/12/2016,10,9175,1952,4404,2537,16,118
13/12/2016,11,9176,2257,4564,2434,28,140
13/12/2016,12,9186,1870,4519,2518,33,132
13/12/2016,13,9190,1596,4368,2565,30,140
13/12/2016,14,9186,1857,4570,2333,17,140
13/12/2016,15,9216,2186,4559,2173,8,132
13/12/2016,16,9396,2268,4632,1872,2,134
13/12/2016,17,9416,2270,4681,1754,0,135
13/12/2016,18,9401,2403,5391,2054,0,133
13/12/2016,19,9371,2421,5281,2435,0,119
13/12/2016,20,9377,2410,4941,2786,0,122
13/12/2016,21,9364,2022,5120,2849,0,175
13/12/2016,22,9357,1284,4788,2960,0,176
13/12/2016,23,9536,806,3818,3012,0,88
13/12/2016,24,9581,725,3165,2859,0,27
14/12/2016,1,9662,738,2847,2586,0,12
14/12/2016,2,9762,733,2805,2151,0,11
14/12/2016,3,9765,732,2764,1884,0,11
14/12/2016,4,9764,733,2799,2173,0,12
14/12/2016,5,9765,727,2868,2397,0,13
14/12/2016,6,9765,716,3249,2571,0,13
14/12/2016,7,9765,727,3516,2863,1,50
14/12/2016,8,9766,735,4301,3098,2,104
14/12/2016,9,9768,868,4665,3188,33,138
14/12/2016,10,9770,1109,4666,3148,94,131
14/12/2016,11,9770,1343,4512,3196,127,133
14/12/2016,12,9773,1315,4344,3324,165,138
14/12/2016,13,9793,1487,4018,3446,129,135
14/12/2016,14,9865,1383,4141,3384,54,121
14/12/2016,15,9865,1401,4388,3457,27,132
14/12/2016,16,9863,1555,4410,3500,10,123
14/12/2016,17,9874,1647,4503,3473,0,79
14/12/2016,18,9888,2226,5340,3421,0,78
14/12/2016,19,9894,2005,5266,3440,0,75
14/12/2016,20,9890,1983,5394,3502,0,77
14/12/2016,21,9885,1985,5087,3457,0,75
14/12/2016,22,9881,1803,4374,3401,0,75
14/12/2016,23,9880,1234,3794,3248,0,79
14/12/2016,24,9900,870,3208,3270,0,21
15/12/2016,1,9951,671,2904,3016,0,16
15/12/2016,2,9487,692,3426,2801,0,15
15/12/2016,3,9364,848,3308,3099,0,19
15/12/2016,4,9375,1180,3188,3132,0,20
15/12/2016,5,9374,1694,3252,3095,0,20
15/12/2016,6,9551,2075,3530,2722,0,23
15/12/2016,7,9710,2373,4290,2474,1,31
15/12/2016,8,9828,2893,4618,2417,1,38
15/12/2016,9,9809,3065,4795,2560,32,42
15/12/2016,10,9779,2685,4566,2541,99,39
15/12/2016,11,9837,2275,4396,2813,137,38
15/12/2016,12,9977,2106,4323,2936,142,36
15/12/2016,13,10293,1894,3951,3213,156,36
15/12/2016,14,10626,1805,4032,3230,123,36
15/12/2016,15,10626,1993,3761,3107,113,36
15/12/2016,16,10624,2216,3890,3199,54,63
15/12/2016,17,10614,2539,4863,3207,5,62
15/12/2016,18,10617,3278,5455,3159,0,66
15/12/2016,19,10615,3499,5285,3111,0,74
15/12/2016,20,10622,3552,5316,3032,0,76
15/12/2016,21,10621,3653,5287,2766,0,73
15/12/2016,22,10609,3420,4983,2705,0,73
15/12/2016,23,10611,2302,4121,2584,0,69
15/12/2016,24,10651,1694,3481,2524,0,55
16/12/2016,1,10720,1470,2952,2333,0,51
16/12/2016,2,10722,1452,3180,2227,0,50
16/12/2016,3,10718,1456,3086,1903,0,48
16/12/2016,4,10721,1649,2899,1732,0,47
16/12/2016,5,10725,2009,2915,1748,0,49
16/12/2016,6,10737,2601,3233,1316,0,56
16/12/2016,7,10732,3055,4010,1665,1,61
16/12/2016,8,10731,3867,4922,1636,2,71
16/12/2016,9,10723,4517,4858,1633,13,72
16/12/2016,10,10731,3472,4660,1661,58,73
16/12/2016,11,10779,3182,4570,1573,96,74
16/12/2016,12,10805,3151,4434,1608,107,73
16/12/2016,13,10802,3179,4286,1432,81,68
16/12/2016,14,10652,3257,4808,1193,41,65
16/12/2016,15,10708,3464,4807,942,22,57
16/12/2016,16,10807,3796,5082,687,5,47
16/12/2016,17,10806,4635,5279,804,1,53
16/12/2016,18,10821,4563,5297,1069,0,52
16/12/2016,19,10827,4248,5397,1354,0,16
16/12/2016,20,10829,4468,5201,1400,0,5
16/12/2016,21,10824,4804,4992,1306,0,27
16/12/2016,22,10823,4899,4480,1222,0,36
16/12/2016,23,10820,3925,3825,1349,0,36
16/12/2016,24,10821,2062,3547,1522,0,29
17/12/2016,1,10835,1626,2958,1649,0,15
17/12/2016,2,10851,1142,3035,1168,0,4
17/12/2016,3,10845,1017,2987,1610,0,4
17/12/2016,4,10844,1131,3112,1699,0,3
17/12/2016,5,10843,1270,3029,1579,0,3
17/12/2016,6,10841,1507,3089,1420,0,3
17/12/2016,7,10848,1841,3471,1181,0,14
17/12/2016,8,10850,2092,3553,998,0,19
17/12/2016,9,10844,2744,3785,991,0,21
17/12/2016,10,10844,3067,4113,850,1,23
17/12/2016,11,10838,3201,4338,569,6,26
17/12/2016,12,10837,3343,4530,510,8,27
17/12/2016,13,10838,3340,4478,403,7,27
17/12/2016,14,10833,3202,4153,233,7,6
17/12/2016,15,10838,3313,4051,193,4,3
17/12/2016,16,10839,3376,4214,187,1,3
17/12/2016,17,10840,3249,4583,215,0,3
17/12/2016,18,10838,3647,4690,336,0,3
17/12/2016,19,10843,3902,4746,314,0,3
17/12/2016,20,10840,4023,4586,329,0,7
17/12/2016,21,10835,3985,4334,271,0,7
17/12/2016,22,10830,3135,3960,264,0,3
17/12/2016,23,10832,3059,3475,372,0,2
17/12/2016,24,10835,2395,3058,415,0,1
18/12/2016,1,10838,1764,3040,510,0,0
18/12/2016,2,10827,1011,2721,1082,0,0
18/12/2016,3,10829,773,2645,1191,0,0
18/12/2016,4,10828,621,2584,1113,0,0
18/12/2016,5,10824,628,2691,1416,0,0
18/12/2016,6,10826,708,2680,1502,0,0
18/12/2016,7,10824,862,2737,1602,0,0
18/12/2016,8,10823,945,3111,2046,0,1
18/12/2016,9,10822,1028,3791,2272,1,0
18/12/2016,10,10824,1124,4359,2263,8,0
18/12/2016,11,10821,1287,4460,2174,16,0
18/12/2016,12,10819,1297,4322,2077,56,0
18/12/2016,13,10821,1608,4124,1805,80,0
18/12/2016,14,10824,2141,3915,1637,101,0
18/12/2016,15,10822,2284,3887,1563,68,0
18/12/2016,16,10824,2315,4642,1381,37,0
18/12/2016,17,10826,2920,5133,1054,5,2
18/12/2016,18,10827,4220,5463,894,0,2
18/12/2016,19,10830,4014,5374,951,0,4
18/12/2016,20,10828,3498,5326,922,0,0
18/12/2016,21,10818,3733,5129,837,0,0
18/12/2016,22,10821,3642,4805,903,0,1
18/12/2016,23,10824,2850,3984,966,0,0
18/12/2016,24,10831,2351,3613,878,0,2
19/12/2016,1,10830,2101,3453,989,0,11
19/12/2016,2,10828,1783,3305,1164,0,17
19/12/2016,3,10824,1535,2691,1353,0,17
19/12/2016,4,10817,1653,2760,1314,0,18
19/12/2016,5,10823,1732,3000,1300,0,19
19/12/2016,6,10826,2424,3413,1304,0,27
19/12/2016,7,10830,3073,4323,1389,0,35
19/12/2016,8,10830,3909,4928,1311,1,44
19/12/2016,9,10825,4326,5076,1165,7,48
19/12/2016,10,10827,4494,5155,1057,32,46
19/12/2016,11,10825,4080,4933,1172,87,46
19/12/2016,12,10827,4052,4767,1293,99,44
19/12/2016,13,10831,3917,4673,1421,101,37
19/12/2016,14,10831,3717,4560,1616,97,42
19/12/2016,15,10835,3176,4532,1680,72,69
19/12/2016,16,10840,3599,4620,1828,19,126
19/12/2016,17,10844,4037,5050,2098,1,127
19/12/2016,18,10840,4223,5358,2446,0,94
19/12/2016,19,10848,4278,5347,2636,0,87
19/12/2016,20,10854,4074,5261,2929,0,83
19/12/2016,21,10849,4127,5185,3007,0,107
19/12/2016,22,10833,3693,4376,3067,0,183
19/12/2016,23,10834,2847,3227,3076,0,210
19/12/2016,24,10836,1688,2516,3054,0,172
20/12/2016,1,10836,1041,2370,2914,0,81
20/12/2016,2,10834,796,2566,2954,0,74
20/12/2016,3,10829,696,2657,3019,0,93
20/12/2016,4,10837,720,2547,3214,0,71
20/12/2016,5,10837,850,2482,3193,0,73
20/12/2016,6,10841,1105,2705,3108,0,77
20/12/2016,7,10839,1329,3332,3034,0,82
20/12/2016,8,10843,1350,4376,3621,1,109
20/12/2016,9,10842,1350,4508,3657,10,62
20/12/2016,10,10835,1351,4208,3652,49,63
20/12/2016,11,10843,1353,4100,3731,55,63
20/12/2016,12,10843,1353,3885,3632,41,68
20/12/2016,13,10844,961,3727,3767,41,68
20/12/2016,14,10842,734,3977,3782,44,62
20/12/2016,15,10844,750,3650,3770,35,60
20/12/2016,16,10845,753,3935,3772,37,56
20/12/2016,17,10847,745,4390,3696,3,50
20/12/2016,18,10846,752,5116,3853,0,46
20/12/2016,19,11017,748,5014,3871,0,35
20/12/2016,20,11049,747,4729,3830,0,31
20/12/2016,21,11044,748,4625,3804,0,33
20/12/2016,22,11044,832,4167,3708,0,33
20/12/2016,23,11053,847,3257,3606,0,33
20/12/2016,24,11230,738,2559,3403,0,24
21/12/2016,1,11347,728,2398,2448,0,21
21/12/2016,2,11387,664,2453,1765,0,21
21/12/2016,3,11386,723,2384,1734,0,20
21/12/2016,4,11381,675,2371,1745,0,21
21/12/2016,5,11377,756,2423,1701,0,27
21/12/2016,6,11377,912,2490,2320,0,55
21/12/2016,7,11383,999,3377,2226,0,86
21/12/2016,8,11388,995,3995,2158,0,79
21/12/2016,9,11389,989,4017,2197,13,77
21/12/2016,10,11408,994,4327,1842,34,86
21/12/2016,11,11439,1117,4454,1518,45,135
21/12/2016,12,11440,1323,4307,1241,68,196
21/12/2016,13,11468,1576,4248,905,100,203
21/12/2016,14,11460,1653,3881,900,99,181
21/12/2016,15,11483,1373,4168,946,56,189
21/12/2016,16,11591,1348,4263,1010,14,147
21/12/2016,17,11585,1523,5281,1110,0,185
21/12/2016,18,11594,1773,5485,1146,0,206
21/12/2016,19,11589,1710,5332,1350,0,200
21/12/2016,20,11596,1454,4966,1551,0,153
21/12/2016,21,11590,1412,4680,1582,0,151
21/12/2016,22,11595,1027,4165,1773,0,168
21/12/2016,23,11603,908,3136,2235,0,91
21/12/2016,24,11603,807,2671,2189,0,36
22/12/2016,1,11609,644,2347,2244,0,20
22/12/2016,2,11631,619,2267,2194,0,18
22/12/2016,3,11641,618,2303,1800,0,16
22/12/2016,4,11644,618,2263,1827,0,16
22/12/2016,5,11645,617,2278,1844,0,19
22/12/2016,6,11649,618,2314,2210,0,24
22/12/2016,7,11649,620,3016,2409,0,45
22/12/2016,8,11655,631,4125,2267,0,90
22/12/2016,9,11649,764,4640,2230,0,154
22/12/2016,10,11651,851,4335,2312,0,172
22/12/2016,11,11660,944,3998,2446,2,113
22/12/2016,12,11626,1095,3671,2408,5,59
22/12/2016,13,11657,1371,3770,2332,12,58
22/12/2016,14,11666,1596,3655,2144,16,51
22/12/2016,15,11659,1711,3998,1651,30,51
22/12/2016,16,11657,1906,4303,1224,21,96
22/12/2016,17,11661,1879,4633,1295,1,124
22/12/2016,18,11659,2027,5272,1292,0,151
22/12/2016,19,11654,2025,5068,1454,0,129
22/12/2016,20,11646,2006,4662,2021,0,90
22/12/2016,21,11641,1199,4734,2298,0,53
22/12/2016,22,11636,710,4147,2556,0,49
22/12/2016,23,11649,626,3386,2489,0,12
22/12/2016,24,11655,624,2720,2285,0,0
23/12/2016,1,11660,622,2284,2310,0,0
23/12/2016,2,11657,623,2253,1569,0,0
23/12/2016,3,11661,621,2259,1323,0,0
23/12/2016,4,11655,622,2280,1425,0,0
23/12/2016,5,11665,622,2328,1421,0,0
23/12/2016,6,11657,622,2366,1841,0,0
23/12/2016,7,11659,626,2822,2317,0,0
23/12/2016,8,11659,629,3588,2754,1,0
23/12/2016,9,11659,630,3588,2817,16,0
23/12/2016,10,11661,628,3433,2514,60,0
23/12/2016,11,11658,625,3513,2329,87,0
23/12/2016,12,11660,623,3483,2495,97,0
23/12/2016,13,11659,623,3469,2126,98,0
23/12/2016,14,11580,622,3654,1860,82,0
23/12/2016,15,11652,620,3639,1925,67,5
23/12/2016,16,11657,617,3801,1997,27,5
23/12/2016,17,11661,619,4345,1904,2,18
23/12/2016,18,11657,620,4764,2018,0,25
23/12/2016,19,11653,622,5089,1871,0,18
23/12/2016,20,11655,699,5109,1909,0,16
23/12/2016,21,11640,669,5061,1812,0,16
23/12/2016,22,11639,640,4667,1581,0,16
23/12/2016,23,11623,626,3277,1567,0,17
23/12/2016,24,11661,389,2729,1779,0,3
24/12/2016,1,11658,340,2359,1878,0,0
24/12/2016,2,11666,260,2298,1707,0,2
24/12/2016,3,11664,252,2365,1271,0,2
24/12/2016,4,11662,257,2369,1095,0,0
24/12/2016,5,11654,257,2312,1077,0,0
24/12/2016,6,11652,276,2379,1046,0,0
24/12/2016,7,11652,281,2485,1275,0,0
24/12/2016,8,11656,280,2519,1997,1,0
24/12/2016,9,11662,279,2936,2134,2,0
24/12/2016,10,11648,322,3951,1864,8,0
24/12/2016,11,11626,429,4434,1541,36,0
24/12/2016,12,11610,409,3774,1466,40,0
24/12/2016,13,11605,276,3854,1498,28,0
24/12/2016,14,11597,278,3647,1464,32,0
24/12/2016,15,11602,281,4056,1201,22,0
24/12/2016,16,11551,404,4185,1184,8,0
24/12/2016,17,11600,283,4133,1082,0,0
24/12/2016,18,11604,277,4239,1117,0,0
24/12/2016,19,11596,277,4465,1111,0,0
24/12/2016,20,11588,279,4401,1005,0,0
24/12/2016,21,11586,281,4017,1004,0,0
24/12/2016,22,11593,282,4002,893,0,0
24/12/2016,23,11595,315,3980,622,0,1
24/12/2016,24,11604,356,3522,555,0,5
25/12/2016,1,11610,293,2621,572,0,2
25/12/2016,2,11613,285,2346,461,0,2
25/12/2016,3,11413,282,2339,611,0,9
25/12/2016,4,11043,282,2685,524,0,6
25/12/2016,5,11022,283,2900,371,0,0
25/12/2016,6,11039,285,3032,335,0,0
25/12/2016,7,11368,284,2797,375,0,0
25/12/2016,8,11623,285,3173,579,1,0
25/12/2016,9,11615,284,3620,800,14,0
25/12/2016,10,11621,284,3780,864,54,0
25/12/2016,11,11623,284,3400,893,101,0
25/12/2016,12,11624,284,3550,948,123,0
25/12/2016,13,11618,285,3646,979,127,0
25/12/2016,14,11628,285,3545,1080,113,0
25/12/2016,15,11631,285,3779,1117,73,0
25/12/2016,16,11631,283,3866,1193,30,0
25/12/2016,17,11634,283,3958,1646,2,0
25/12/2016,18,11621,283,3830,2240,1,0
25/12/2016,19,11613,282,3599,2686,1,0
25/12/2016,20,11629,281,3559,2634,0,0
25/12/2016,21,11622,283,3238,2669,0,0
25/12/2016,22,11603,283,2906,2890,0,0
25/12/2016,23,11588,279,2454,2819,0,0
25/12/2016,24,11583,282,2339,2416,0,0
26/12/2016,1,11576,282,2302,1594,0,0
26/12/2016,2,11576,284,2272,1323,0,0
26/12/2016,3,11572,287,2340,962,0,0
26/12/2016,4,11567,295,2427,503,0,0
26/12/2016,5,11590,312,2325,757,0,0
26/12/2016,6,11606,310,2341,1078,0,0
26/12/2016,7,11605,308,2424,1698,0,0
26/12/2016,8,11602,308,2539,2269,0,0
26/12/2016,9,11604,306,2561,2728,2,0
26/12/2016,10,11594,309,2920,2801,8,0
26/12/2016,11,11574,309,3072,2820,20,0
26/12/2016,12,11572,309,3137,3425,23,0
26/12/2016,13,11590,309,3370,2890,31,0
26/12/2016,14,11597,310,3348,2944,11,0
26/12/2016,15,11606,307,3329,2711,8,0
26/12/2016,16,11613,307,3294,2828,2,0
26/12/2016,17,11619,310,3369,3110,0,0
26/12/2016,18,11618,308,3636,3255,0,0
26/12/2016,19,11621,308,3575,2988,0,0
26/12/2016,20,11619,308,3581,2812,0,0
26/12/2016,21,11618,309,3387,2480,0,0
26/12/2016,22,11607,280,2950,2484,0,0
26/12/2016,23,11610,280,2531,1960,0,0
26/12/2016,24,11580,280,2405,1437,0,0
27/12/2016,1,11582,280,2313,890,0,0
27/12/2016,2,11582,281,2295,650,0,0
27/12/2016,3,11321,281,2320,477,0,0
27/12/2016,4,10979,282,2361,743,0,0
27/12/2016,5,10993,281,2343,710,0,0
27/12/2016,6,10986,281,2726,890,0,0
27/12/2016,7,10991,281,2800,1288,0,0
27/12/2016,8,11132,281,2930,1314,1,0
27/12/2016,9,11486,280,2562,1577,2,0
27/12/2016,10,11590,289,3053,1754,11,0
27/12/2016,11,11585,301,2999,2227,18,0
27/12/2016,12,11585,303,3001,2561,22,0
27/12/2016,13,11579,304,3006,2369,21,0
27/12/2016,14,11579,306,3050,2300,16,0
27/12/2016,15,11579,327,3056,2188,10,0
27/12/2016,16,11579,356,3050,2372,4,0
27/12/2016,17,11570,362,3535,2575,1,0
27/12/2016,18,11567,442,4149,2849,0,0
27/12/2016,19,11572,478,4106,2544,0,0
27/12/2016,20,11577,584,3883,2618,0,0
27/12/2016,21,11578,580,3693,2721,0,0
27/12/2016,22,11570,311,3301,2765,0,0
27/12/2016,23,11569,286,3035,2465,0,0
27/12/2016,24,11559,285,2951,2222,0,0
28/12/2016,1,11537,285,2487,1881,0,5
28/12/2016,2,11554,287,2309,1597,0,17
28/12/2016,3,11557,287,2309,1370,0,27
28/12/2016,4,11561,286,2338,1280,0,18
28/12/2016,5,11567,363,2328,1278,0,25
28/12/2016,6,11562,386,2529,1203,0,25
28/12/2016,7,11573,437,3497,913,0,27
28/12/2016,8,11582,646,4119,657,1,27
28/12/2016,9,11562,653,4674,420,9,27
28/12/2016,10,11570,622,4242,491,48,27
28/12/2016,11,11581,628,3925,592,98,27
28/12/2016,12,11586,630,3815,716,97,30
28/12/2016,13,11586,628,4210,870,53,30
28/12/2016,14,11435,633,4400,915,50,27
28/12/2016,15,11528,634,4504,943,26,27
28/12/2016,16,11589,641,4871,1105,11,27
28/12/2016,17,11588,644,4707,1336,1,27
28/12/2016,18,11587,654,4868,1660,0,27
28/12/2016,19,11586,654,4572,2243,0,23
28/12/2016,20,11585,630,4314,2788,0,18
28/12/2016,21,11578,626,4088,3068,0,26
28/12/2016,22,11568,627,3371,2905,0,26
28/12/2016,23,11568,625,2625,2748,0,25
28/12/2016,24,11575,621,2307,2468,0,15
29/12/2016,1,11568,618,2279,1926,0,13
29/12/2016,2,11573,615,2247,1559,0,13
29/12/2016,3,11573,614,2329,1297,0,12
29/12/2016,4,11573,617,2309,1428,0,12
29/12/2016,5,11564,612,2361,1346,0,14
29/12/2016,6,11560,613,2512,1943,0,16
29/12/2016,7,11562,613,2887,2215,0,20
29/12/2016,8,11568,626,3317,2453,0,34
29/12/2016,9,11565,637,3353,2664,0,40
29/12/2016,10,11566,647,3414,2674,2,41
29/12/2016,11,11563,645,3685,2741,3,31
29/12/2016,12,11564,648,3485,3018,3,28
29/12/2016,13,11560,649,3645,2786,4,28
29/12/2016,14,11555,648,3737,2505,4,28
29/12/2016,15,11558,647,3735,2421,2,28
29/12/2016,16,11559,650,3801,2316,1,28
29/12/2016,17,11609,650,4178,2532,0,28
29/12/2016,18,11600,660,4485,2981,0,28
29/12/2016,19,11601,655,4248,3129,0,28
29/12/2016,20,11600,652,4099,3048,0,26
29/12/2016,21,11591,655,3859,3025,0,26
29/12/2016,22,11593,651,3317,3069,0,26
29/12/2016,23,11594,653,2687,2768,0,26
29/12/2016,24,11602,647,2499,2413,0,12
30/12/2016,1,11602,648,2462,2040,0,10
30/12/2016,2,11603,650,2464,1392,0,10
30/12/2016,3,11597,647,2517,1154,0,11
30/12/2016,4,11596,644,2482,897,0,11
30/12/2016,5,11605,647,2532,931,0,11
30/12/2016,6,11597,650,2589,1268,0,12
30/12/2016,7,11602,650,2669,2000,0,20
30/12/2016,8,11598,659,3143,1422,1,27
30/12/2016,9,11596,660,3437,1716,3,27
30/12/2016,10,11607,661,3420,2120,8,27
30/12/2016,11,11606,660,3352,2458,15,27
30/12/2016,12,11609,658,3278,2539,22,27
30/12/2016,13,11611,657,3306,2512,21,27
30/12/2016,14,11613,649,3402,2262,24,26
30/12/2016,15,11603,622,3435,2380,13,26
30/12/2016,16,11608,627,3477,2604,5,24
30/12/2016,17,11601,629,4286,2521,1,27
30/12/2016,18,11599,629,5388,2264,0,27
30/12/2016,19,11602,629,5741,1915,0,27
30/12/2016,20,11600,627,5503,1895,0,27
30/12/2016,21,11589,629,5269,1885,0,25
30/12/2016,22,11595,627,4823,1472,0,24
30/12/2016,23,11592,626,4199,1347,0,26
30/12/2016,24,11594,441,4091,1279,0,18
31/12/2016,1,11589,416,3849,1275,0,11
