date,hour,HOEP,TOU
01/04/2016,18,0.00616,0
01/04/2016,19,0.00859,0
01/04/2016,20,0.01204,0
01/04/2016,21,0.01184,0
01/04/2016,22,0.00725,0
01/04/2016,23,0.00046,0
01/04/2016,24,-0.0015,0
02/04/2016,1,-0.003,0
02/04/2016,2,-0.003,0
02/04/2016,3,-0.003,0
02/04/2016,4,-0.003,0
02/04/2016,5,-0.00177,0
02/04/2016,6,0.00784,0
02/04/2016,7,0.01411,0
02/04/2016,8,0.01194,0
02/04/2016,9,0.00778,0
02/04/2016,10,0.00437,0
02/04/2016,11,0.0039,0
02/04/2016,12,0.00089,0
02/04/2016,13,0,0
02/04/2016,14,0,0
02/04/2016,15,0.00089,0
02/04/2016,16,0.00883,0
02/04/2016,17,0.01403,0
02/04/2016,18,0.00847,0
02/04/2016,19,0.00039,0
02/04/2016,20,0,0
02/04/2016,21,0,0
02/04/2016,22,0,0
02/04/2016,23,0,0
02/04/2016,24,-0.00076,0
03/04/2016,1,-0.003,0
03/04/2016,2,-0.003,0
03/04/2016,3,-0.003,0
03/04/2016,4,-0.003,0
03/04/2016,5,-0.00225,0
03/04/2016,6,-0.00075,0
03/04/2016,7,0,0
03/04/2016,8,0.00039,0
03/04/2016,9,0,0
03/04/2016,10,0.00327,0
03/04/2016,11,0.00593,0
03/04/2016,12,0.00593,0
03/04/2016,13,0.00824,0
03/04/2016,14,0.0051,0
03/04/2016,15,0.0082,0
03/04/2016,16,0.01796,0
03/04/2016,17,0.01544,0
03/04/2016,18,0.01852,0
03/04/2016,19,0.01305,0
03/04/2016,20,0.0104,0
03/04/2016,21,0.00431,0
03/04/2016,22,0.00181,0
03/04/2016,23,0.00294,0
03/04/2016,24,0.00035,0
04/04/2016,1,0,0
04/04/2016,2,0,0
04/04/2016,3,0,0
04/04/2016,4,0,0
04/04/2016,5,0,0
04/04/2016,6,0,0
04/04/2016,7,0.00035,0
04/04/2016,8,0.00071,0
04/04/2016,9,0.00524,0
04/04/2016,10,0,0
04/04/2016,11,0.00498,0
04/04/2016,12,0.00079,0
04/04/2016,13,0,0
04/04/2016,14,0,0
04/04/2016,15,0,0
04/04/2016,16,0,0
04/04/2016,17,0,0
04/04/2016,18,0,0
04/04/2016,19,0.00286,0
04/04/2016,20,0.01169,0
04/04/2016,21,0.01234,0
04/04/2016,22,0.00846,0
04/04/2016,23,0.00989,0
04/04/2016,24,0.00409,0
05/04/2016,1,0.00106,0
05/04/2016,2,-0.0015,0
05/04/2016,3,-0.00383,0
05/04/2016,4,0.00385,0
05/04/2016,5,0.01245,0
05/04/2016,6,0.01936,0
05/04/2016,7,0.02506,0
05/04/2016,8,0.01976,0
05/04/2016,9,0.01555,0
05/04/2016,10,0.01355,0
05/04/2016,11,0.00875,0
05/04/2016,12,0.00658,0
05/04/2016,13,0.00481,0
05/04/2016,14,0.00475,0
05/04/2016,15,0.00515,0
05/04/2016,16,0.00702,0
05/04/2016,17,0.01232,0
05/04/2016,18,0.00556,0
05/04/2016,19,0.01136,0
05/04/2016,20,0.01477,0
05/04/2016,21,0.01351,0
05/04/2016,22,0.00812,0
05/04/2016,23,0.00237,0
05/04/2016,24,-0.00025,0
06/04/2016,1,-0.002,0
06/04/2016,2,-0.00401,0
06/04/2016,3,-0.00401,0
06/04/2016,4,-0.00337,0
06/04/2016,5,-0.00102,0
06/04/2016,6,0.00159,0
06/04/2016,7,0,0
06/04/2016,8,0,0
06/04/2016,9,0.00421,0
06/04/2016,10,0.00588,0
06/04/2016,11,0,0
06/04/2016,12,0,0
06/04/2016,13,0,0
06/04/2016,14,0,0
06/04/2016,15,0.00363,0
06/04/2016,16,0.00499,0
06/04/2016,17,0.00449,0
06/04/2016,18,0,0
06/04/2016,19,0,0
06/04/2016,20,0,0
06/04/2016,21,0,0
06/04/2016,22,0,0
06/04/2016,23,-0.0015,0
06/04/2016,24,-0.00275,0
07/04/2016,1,-0.00366,0
07/04/2016,2,-0.0042,0
07/04/2016,3,-0.00426,0
07/04/2016,4,-0.00426,0
07/04/2016,5,-0.00346,0
07/04/2016,6,0.00136,0
07/04/2016,7,0.01795,0
07/04/2016,8,0.00666,0
07/04/2016,9,0.01212,0
07/04/2016,10,0.0129,0
07/04/2016,11,0.00599,0
07/04/2016,12,0.00688,0
07/04/2016,13,0.00593,0
07/04/2016,14,0.00412,0
07/04/2016,15,0.00201,0
07/04/2016,16,0,0
07/04/2016,17,0,0
07/04/2016,18,0,0
07/04/2016,19,0.00324,0
07/04/2016,20,0.00725,0
07/04/2016,21,0.00616,0
07/04/2016,22,0.0018,0
07/04/2016,23,0.0009,0
07/04/2016,24,0,0
08/04/2016,1,0,0
08/04/2016,2,-0.00077,0
08/04/2016,3,-0.00252,0
08/04/2016,4,-0.00025,0
08/04/2016,5,0,0
08/04/2016,6,0.00554,0
08/04/2016,7,0.01009,0
08/04/2016,8,0.00834,0
08/04/2016,9,0.00599,0
08/04/2016,10,0.00594,0
08/04/2016,11,0.00485,0
08/04/2016,12,0.00217,0
08/04/2016,13,0.0031,0
08/04/2016,14,0.00039,0
08/04/2016,15,0,0
08/04/2016,16,0.00345,0
08/04/2016,17,0.00431,0
08/04/2016,18,0.00676,0
08/04/2016,19,0.02299,0
08/04/2016,20,0.05198,0
08/04/2016,21,0.01678,0
08/04/2016,22,0.02922,0
08/04/2016,23,0.00794,0
08/04/2016,24,0.0009,0
09/04/2016,1,-0.00001,0
09/04/2016,2,-0.00152,0
09/04/2016,3,-0.003,0
09/04/2016,4,-0.003,0
09/04/2016,5,-0.00077,0
09/04/2016,6,0,0
09/04/2016,7,0,0
09/04/2016,8,0,0
09/04/2016,9,0,0
09/04/2016,10,0,0
09/04/2016,11,-0.00002,0
09/04/2016,12,0,0
09/04/2016,13,0,0
09/04/2016,14,-0.0005,0
09/04/2016,15,-0.00103,0
09/04/2016,16,-0.00077,0
09/04/2016,17,0.00131,0
09/04/2016,18,0.00428,0
09/04/2016,19,0.00837,0
09/04/2016,20,0.01666,0
09/04/2016,21,0.02005,0
09/04/2016,22,0.01477,0
09/04/2016,23,0.01804,0
09/04/2016,24,0.00667,0
10/04/2016,1,0.00551,0
10/04/2016,2,0.00274,0
10/04/2016,3,0.00581,0
10/04/2016,4,0.00535,0
10/04/2016,5,0.00551,0
10/04/2016,6,0.00558,0
10/04/2016,7,0,0
10/04/2016,8,0,0
10/04/2016,9,0,0
10/04/2016,10,0,0
10/04/2016,11,0,0
10/04/2016,12,0,0
10/04/2016,13,0,0
10/04/2016,14,0,0
10/04/2016,15,0,0
10/04/2016,16,0.00039,0
10/04/2016,17,0.00452,0
10/04/2016,18,0.01336,0
10/04/2016,19,0.05227,0
10/04/2016,20,0.01587,0
10/04/2016,21,0.01295,0
10/04/2016,22,0.00703,0
10/04/2016,23,0.00604,0
10/04/2016,24,0.00178,0
11/04/2016,1,0,0
11/04/2016,2,-0.00025,0
11/04/2016,3,-0.003,0
11/04/2016,4,-0.00103,0
11/04/2016,5,0.00039,0
11/04/2016,6,0.00406,0
11/04/2016,7,0.00436,0
11/04/2016,8,0.00638,0
11/04/2016,9,0.01338,0
11/04/2016,10,0.0088,0
11/04/2016,11,0.01281,0
11/04/2016,12,0.01326,0
11/04/2016,13,0.00757,0
11/04/2016,14,0.00225,0
11/04/2016,15,0.00586,0
11/04/2016,16,0.00583,0
11/04/2016,17,0.00578,0
11/04/2016,18,0.00503,0
11/04/2016,19,0.00041,0
11/04/2016,20,0.00609,0
11/04/2016,21,0.00715,0
11/04/2016,22,0.00457,0
11/04/2016,23,0.00129,0
11/04/2016,24,0.00088,0
12/04/2016,1,0,0
12/04/2016,2,-0.00025,0
12/04/2016,3,-0.00277,0
12/04/2016,4,-0.00101,0
12/04/2016,5,0,0
12/04/2016,6,0.00349,0
12/04/2016,7,0.00322,0
12/04/2016,8,0.00177,0
12/04/2016,9,0,0
12/04/2016,10,0,0
12/04/2016,11,0.00039,0
12/04/2016,12,0,0
12/04/2016,13,0,0
12/04/2016,14,0,0
12/04/2016,15,0,0
12/04/2016,16,0.00438,0
12/04/2016,17,0.00626,0
12/04/2016,18,0.00779,0
12/04/2016,19,0.01235,0
12/04/2016,20,0.02764,0
12/04/2016,21,0.01756,0
12/04/2016,22,0.01543,0
12/04/2016,23,0.01295,0
12/04/2016,24,0.00924,0
13/04/2016,1,0.0102,0
13/04/2016,2,0.01287,0
13/04/2016,3,0.00951,0
13/04/2016,4,0.00583,0
13/04/2016,5,0.01055,0
13/04/2016,6,0.0233,0
13/04/2016,7,0.01736,0
13/04/2016,8,0.01067,0
13/04/2016,9,0.01147,0
13/04/2016,10,0.01314,0
13/04/2016,11,0.01151,0
13/04/2016,12,0.01324,0
13/04/2016,13,0.00624,0
13/04/2016,14,0.00316,0
13/04/2016,15,0.00874,0
13/04/2016,16,0.00961,0
13/04/2016,17,0.01623,0
13/04/2016,18,0.01671,0
13/04/2016,19,0.01768,0
13/04/2016,20,0.01858,0
13/04/2016,21,0.01713,0
13/04/2016,22,0.00875,0
13/04/2016,23,0.00874,0
13/04/2016,24,0.01049,0
14/04/2016,1,0.00513,0
14/04/2016,2,-0.00002,0
14/04/2016,3,-0.00052,0
14/04/2016,4,-0.00177,0
14/04/2016,5,0.00815,0
14/04/2016,6,0.0172,0
14/04/2016,7,0.01345,0
14/04/2016,8,0.01034,0
14/04/2016,9,0.00319,0
14/04/2016,10,0.00044,0
14/04/2016,11,0.00919,0
14/04/2016,12,0.01034,0
14/04/2016,13,0.00431,0
14/04/2016,14,0.00039,0
14/04/2016,15,0.00041,0
14/04/2016,16,0.00042,0
14/04/2016,17,0.00585,0
14/04/2016,18,0.00652,0
14/04/2016,19,0.01099,0
14/04/2016,20,0.04599,0
14/04/2016,21,0.00985,0
14/04/2016,22,0.00679,0
14/04/2016,23,0.00047,0
14/04/2016,24,-0.00225,0
15/04/2016,1,-0.003,0
15/04/2016,2,-0.00373,0
15/04/2016,3,-0.00401,0
15/04/2016,4,-0.00309,0
15/04/2016,5,-0.00175,0
15/04/2016,6,-0.00002,0
15/04/2016,7,0,0
15/04/2016,8,0,0
15/04/2016,9,0.00199,0
15/04/2016,10,0.00594,0
15/04/2016,11,0.00597,0
15/04/2016,12,0.01365,0
15/04/2016,13,0.00594,0
15/04/2016,14,0.00367,0
15/04/2016,15,0,0
15/04/2016,16,0.00279,0
15/04/2016,17,0.00278,0
15/04/2016,18,0.00502,0
15/04/2016,19,0.00575,0
15/04/2016,20,0.00595,0
15/04/2016,21,0.00174,0
15/04/2016,22,0.00048,0
15/04/2016,23,-0.0005,0
15/04/2016,24,-0.0025,0
16/04/2016,1,-0.003,0
16/04/2016,2,-0.003,0
16/04/2016,3,-0.0025,0
16/04/2016,4,-0.00179,0
16/04/2016,5,-0.00125,0
16/04/2016,6,0,0
16/04/2016,7,0.00126,0
16/04/2016,8,0.00513,0
16/04/2016,9,0.01157,0
16/04/2016,10,0.00949,0
16/04/2016,11,0.00809,0
16/04/2016,12,0.00949,0
16/04/2016,13,0.00945,0
16/04/2016,14,0.00788,0
16/04/2016,15,0.00515,0
16/04/2016,16,0.00948,0
16/04/2016,17,0.00666,0
16/04/2016,18,0.01388,0
16/04/2016,19,0.01433,0
16/04/2016,20,0.01371,0
16/04/2016,21,0.0118,0
16/04/2016,22,0.01297,0
16/04/2016,23,0.00784,0
16/04/2016,24,0.00137,0
17/04/2016,1,0,0
17/04/2016,2,0,0
17/04/2016,3,0,0
17/04/2016,4,0,0
17/04/2016,5,0.00511,0
17/04/2016,6,0.00943,0
17/04/2016,7,0.00593,0
17/04/2016,8,0.00799,0
17/04/2016,9,0.00813,0
17/04/2016,10,0.0102,0
17/04/2016,11,0.01437,0
17/04/2016,12,0.01435,0
17/04/2016,13,0.01088,0
17/04/2016,14,0.00592,0
17/04/2016,15,0.0059,0
17/04/2016,16,0.01326,0
17/04/2016,17,0.01412,0
17/04/2016,18,0.01493,0
17/04/2016,19,0.01436,0
17/04/2016,20,0.05082,0
17/04/2016,21,0.0327,0
17/04/2016,22,0.02035,0
17/04/2016,23,0.03276,0
17/04/2016,24,0.00947,0
18/04/2016,1,0.00717,0
18/04/2016,2,0.03979,0
18/04/2016,3,0.01156,0
18/04/2016,4,0.00944,0
18/04/2016,5,0.00395,0
18/04/2016,6,0.01078,0
18/04/2016,7,0.01634,0
18/04/2016,8,0.01335,0
18/04/2016,9,0.01366,0
18/04/2016,10,0.01437,0
18/04/2016,11,0.00597,0
18/04/2016,12,0.01436,0
18/04/2016,13,0.01436,0
18/04/2016,14,0.00804,0
18/04/2016,15,0.01156,0
18/04/2016,16,0.01437,0
18/04/2016,17,0.0199,0
18/04/2016,18,0.01471,0
18/04/2016,19,0.01519,0
18/04/2016,20,0.01439,0
18/04/2016,21,0.01404,0
18/04/2016,22,0.0055,0
18/04/2016,23,0.0032,0
18/04/2016,24,-0.00184,0
19/04/2016,1,-0.00395,0
19/04/2016,2,-0.00416,0
19/04/2016,3,-0.00419,0
19/04/2016,4,-0.00403,0
19/04/2016,5,-0.00225,0
19/04/2016,6,0.00055,0
19/04/2016,7,0.00158,0
19/04/2016,8,0,0
19/04/2016,9,-0.00027,0
19/04/2016,10,0.00572,0
19/04/2016,11,0.0058,0
19/04/2016,12,0.0048,0
19/04/2016,13,0.00355,0
19/04/2016,14,0.00314,0
19/04/2016,15,0.00538,0
19/04/2016,16,0.00578,0
19/04/2016,17,0.00592,0
19/04/2016,18,0.00594,0
19/04/2016,19,0.00735,0
19/04/2016,20,0.04869,0
19/04/2016,21,0.01156,0
19/04/2016,22,0.00787,0
19/04/2016,23,0.00471,0
19/04/2016,24,-0.00212,0
20/04/2016,1,-0.00408,0
20/04/2016,2,-0.0042,0
20/04/2016,3,-0.00422,0
20/04/2016,4,-0.0042,0
20/04/2016,5,-0.00364,0
20/04/2016,6,0,0
20/04/2016,7,0,0
20/04/2016,8,0,0
20/04/2016,9,-0.00175,0
20/04/2016,10,0,0
20/04/2016,11,0,0
20/04/2016,12,0.0025,0
20/04/2016,13,0.00594,0
20/04/2016,14,0.00582,0
20/04/2016,15,0.00588,0
20/04/2016,16,0.002,0
20/04/2016,17,0.0057,0
20/04/2016,18,0.00594,0
20/04/2016,19,0.013,0
20/04/2016,20,0.0144,0
20/04/2016,21,0.00505,0
20/04/2016,22,0.00089,0
20/04/2016,23,-0.00027,0
20/04/2016,24,-0.003,0
21/04/2016,1,-0.00355,0
21/04/2016,2,-0.003,0
21/04/2016,3,-0.00328,0
21/04/2016,4,-0.00293,0
21/04/2016,5,0.00292,0
21/04/2016,6,0.05723,0
21/04/2016,7,0.04552,0
21/04/2016,8,0.04829,0
21/04/2016,9,0.02024,0
21/04/2016,10,0.01421,0
21/04/2016,11,0.01513,0
21/04/2016,12,0.00233,0
21/04/2016,13,0.00565,0
21/04/2016,14,0.00042,0
21/04/2016,15,0.00119,0
21/04/2016,16,0,0
21/04/2016,17,0.004,0
21/04/2016,18,0.00239,0
21/04/2016,19,0.00379,0
21/04/2016,20,0.00576,0
21/04/2016,21,0.00423,0
21/04/2016,22,0.00294,0
21/04/2016,23,0.00048,0
21/04/2016,24,0,0
22/04/2016,1,-0.00186,0
22/04/2016,2,-0.00401,0
22/04/2016,3,-0.00346,0
22/04/2016,4,-0.003,0
22/04/2016,5,0.00111,0
22/04/2016,6,0.00968,0
22/04/2016,7,0.03344,0
22/04/2016,8,0.06831,0
22/04/2016,9,0.33283,0
22/04/2016,10,0.0163,0
22/04/2016,11,0.00949,0
22/04/2016,12,0.00264,0
22/04/2016,13,0.00437,0
22/04/2016,14,-0.00025,0
22/04/2016,15,0,0
22/04/2016,16,-0.00028,0
22/04/2016,17,0,0
22/04/2016,18,0,0
22/04/2016,19,0.0008,0
22/04/2016,20,0.0047,0
22/04/2016,21,0.00159,0
22/04/2016,22,0.00167,0
22/04/2016,23,0.00351,0
22/04/2016,24,0,0
23/04/2016,1,-0.00227,0
23/04/2016,2,-0.00128,0
23/04/2016,3,-0.00129,0
23/04/2016,4,-0.00176,0
23/04/2016,5,-0.00227,0
23/04/2016,6,0,0
23/04/2016,7,-0.00025,0
23/04/2016,8,0.00053,0
23/04/2016,9,0.0011,0
23/04/2016,10,0.00537,0
23/04/2016,11,0.0058,0
23/04/2016,12,0.00569,0
23/04/2016,13,0.00035,0
23/04/2016,14,0,0
23/04/2016,15,0,0
23/04/2016,16,0.00292,0
23/04/2016,17,0.00408,0
23/04/2016,18,0.00735,0
23/04/2016,19,0.01909,0
23/04/2016,20,0.01793,0
23/04/2016,21,0.01689,0
23/04/2016,22,0.01309,0
23/04/2016,23,0.00788,0
23/04/2016,24,0.0071,0
24/04/2016,1,0.00604,0
24/04/2016,2,0.00858,0
24/04/2016,3,0.00501,0
24/04/2016,4,0.00507,0
24/04/2016,5,0,0
24/04/2016,6,0,0
24/04/2016,7,-0.00258,0
24/04/2016,8,0.00401,0
24/04/2016,9,0.01348,0
24/04/2016,10,0.01396,0
24/04/2016,11,0.01229,0
24/04/2016,12,0.01171,0
24/04/2016,13,0.0116,0
24/04/2016,14,0.00885,0
24/04/2016,15,0.01324,0
24/04/2016,16,0.01293,0
24/04/2016,17,0.01361,0
24/04/2016,18,0.01332,0
24/04/2016,19,0.01649,0
24/04/2016,20,0.01321,0
24/04/2016,21,0.01351,0
24/04/2016,22,0.00897,0
24/04/2016,23,0.00509,0
24/04/2016,24,0.00251,0
25/04/2016,1,0.00049,0
25/04/2016,2,0,0
25/04/2016,3,0.00166,0
25/04/2016,4,0,0
25/04/2016,5,0,0
25/04/2016,6,0.00143,0
25/04/2016,7,0.00512,0
25/04/2016,8,0.00601,0
25/04/2016,9,0.00601,0
25/04/2016,10,0.00591,0
25/04/2016,11,0.0059,0
25/04/2016,12,0.00562,0
25/04/2016,13,0.00509,0
25/04/2016,14,0.00358,0
25/04/2016,15,0.00584,0
25/04/2016,16,0.00555,0
25/04/2016,17,0.00731,0
25/04/2016,18,0.00779,0
25/04/2016,19,0.00586,0
25/04/2016,20,0.00393,0
25/04/2016,21,0.00071,0
25/04/2016,22,0,0
25/04/2016,23,-0.00002,0
25/04/2016,24,-0.00225,0
26/04/2016,1,-0.00156,0
26/04/2016,2,-0.00373,0
26/04/2016,3,-0.00413,0
26/04/2016,4,-0.00393,0
26/04/2016,5,-0.00247,0
26/04/2016,6,0.00782,0
26/04/2016,7,0.03284,0
26/04/2016,8,0.01501,0
26/04/2016,9,0.01751,0
26/04/2016,10,0.0101,0
26/04/2016,11,0.0122,0
26/04/2016,12,0.00893,0
26/04/2016,13,0.0097,0
26/04/2016,14,0.00838,0
26/04/2016,15,0.00544,0
26/04/2016,16,0.01153,0
26/04/2016,17,0.01221,0
26/04/2016,18,0.00659,0
26/04/2016,19,0.01261,0
26/04/2016,20,0.01278,0
26/04/2016,21,0.01286,0
26/04/2016,22,0.00557,0
26/04/2016,23,0.00343,0
26/04/2016,24,-0.00207,0
27/04/2016,1,-0.00084,0
27/04/2016,2,-0.00339,0
27/04/2016,3,-0.0041,0
27/04/2016,4,-0.00314,0
27/04/2016,5,0.00201,0
27/04/2016,6,0.00458,0
27/04/2016,7,0.00793,0
27/04/2016,8,0.00892,0
27/04/2016,9,0.0024,0
27/04/2016,10,0.00436,0
27/04/2016,11,0.00353,0
27/04/2016,12,0.00477,0
27/04/2016,13,0.00595,0
27/04/2016,14,0.00546,0
27/04/2016,15,0.00517,0
27/04/2016,16,0.00424,0
27/04/2016,17,0.00487,0
27/04/2016,18,0.00592,0
27/04/2016,19,0.0078,0
27/04/2016,20,0.01386,0
27/04/2016,21,0.00662,0
27/04/2016,22,0.00584,0
27/04/2016,23,0.00317,0
27/04/2016,24,0.0004,0
28/04/2016,1,-0.00295,0
28/04/2016,2,-0.00401,0
28/04/2016,3,-0.0041,0
28/04/2016,4,-0.00355,0
28/04/2016,5,-0.00223,0
28/04/2016,6,0.00039,0
28/04/2016,7,0,0
28/04/2016,8,0.00078,0
28/04/2016,9,0,0
28/04/2016,10,0.00318,0
28/04/2016,11,0,0
28/04/2016,12,0,0
28/04/2016,13,0,0
28/04/2016,14,0,0
28/04/2016,15,0.00272,0
28/04/2016,16,0.00667,0
28/04/2016,17,0.00598,0
28/04/2016,18,0.00583,0
28/04/2016,19,0.05393,0
28/04/2016,20,0.00866,0
28/04/2016,21,0.01087,0
28/04/2016,22,0.00376,0
28/04/2016,23,0.00203,0
28/04/2016,24,-0.00212,0
29/04/2016,1,-0.00404,0
29/04/2016,2,-0.00421,0
29/04/2016,3,-0.00427,0
29/04/2016,4,-0.00422,0
29/04/2016,5,-0.00283,0
29/04/2016,6,0.00493,0
29/04/2016,7,0.00525,0
29/04/2016,8,0.00469,0
29/04/2016,9,0.00581,0
29/04/2016,10,0.00077,0
29/04/2016,11,0.00574,0
29/04/2016,12,0.00331,0
29/04/2016,13,0.00545,0
29/04/2016,14,0.00308,0
29/04/2016,15,0.00574,0
29/04/2016,16,0.00087,0
29/04/2016,17,0.00201,0
29/04/2016,18,0,0
29/04/2016,19,0.00272,0
29/04/2016,20,0.00804,0
29/04/2016,21,0.01751,0
29/04/2016,22,0.01158,0
29/04/2016,23,0.01156,0
29/04/2016,24,0.00733,0
30/04/2016,1,0.0043,0
30/04/2016,2,0.0009,0
30/04/2016,3,-0.0041,0
30/04/2016,4,0.00584,0
30/04/2016,5,0,0
30/04/2016,6,-0.00125,0
30/04/2016,7,-0.00025,0
30/04/2016,8,0,0
30/04/2016,9,-0.00204,0
30/04/2016,10,-0.003,0
30/04/2016,11,-0.00328,0
30/04/2016,12,-0.00392,0
30/04/2016,13,-0.00415,0
30/04/2016,14,-0.0041,0
30/04/2016,15,-0.0041,0
30/04/2016,16,-0.0028,0
30/04/2016,17,0.00119,0
30/04/2016,18,0.00137,0
30/04/2016,19,0.00389,0
30/04/2016,20,0.00587,0
30/04/2016,21,0,0
30/04/2016,22,-0.00025,0
30/04/2016,23,-0.00209,0
30/04/2016,24,-0.00427,0
01/05/2016,1,-0.00473,0
01/05/2016,2,-0.00482,0
01/05/2016,3,-0.00442,0
01/05/2016,4,-0.0044,0
01/05/2016,5,-0.00437,0
01/05/2016,6,-0.00433,0
01/05/2016,7,-0.00376,0
01/05/2016,8,0.00053,0
01/05/2016,9,0.00646,0
01/05/2016,10,0.01298,0
01/05/2016,11,0.0137,0
01/05/2016,12,0.01331,0
01/05/2016,13,0.01307,0
01/05/2016,14,0.01039,0
01/05/2016,15,0.01319,0
01/05/2016,16,0.01322,0
01/05/2016,17,0.01295,0
01/05/2016,18,0.01182,0
01/05/2016,19,0.01144,0
01/05/2016,20,0.01355,0
01/05/2016,21,0.00472,0
01/05/2016,22,0.00874,0
01/05/2016,23,0.00617,0
01/05/2016,24,0.00205,0
02/05/2016,1,0.00163,0
02/05/2016,2,0.00403,0
02/05/2016,3,0.00585,0
02/05/2016,4,0.00583,0
02/05/2016,5,0.00562,0
02/05/2016,6,0.0125,0
02/05/2016,7,0.01228,0
02/05/2016,8,0.01434,0
02/05/2016,9,0.01287,0
02/05/2016,10,0.01183,0
02/05/2016,11,0.01185,0
02/05/2016,12,0.01414,0
02/05/2016,13,0.01263,0
02/05/2016,14,0.01273,0
02/05/2016,15,0.00984,0
02/05/2016,16,0.01114,0
02/05/2016,17,0.0096,0
02/05/2016,18,0.00952,0
02/05/2016,19,0.00713,0
02/05/2016,20,0.00875,0
02/05/2016,21,0.0125,0
02/05/2016,22,0.01004,0
02/05/2016,23,0.0122,0
02/05/2016,24,0.01155,0
03/05/2016,1,0.00569,0
03/05/2016,2,0.00582,0
03/05/2016,3,0.00483,0
03/05/2016,4,0.00486,0
03/05/2016,5,0.00504,0
03/05/2016,6,0.00397,0
03/05/2016,7,-0.00174,0
03/05/2016,8,-0.00239,0
03/05/2016,9,-0.00224,0
03/05/2016,10,0.00492,0
03/05/2016,11,0.00585,0
03/05/2016,12,0.00587,0
03/05/2016,13,0.00583,0
03/05/2016,14,0.00563,0
03/05/2016,15,0.00038,0
03/05/2016,16,0.0051,0
03/05/2016,17,0.00579,0
03/05/2016,18,0.0059,0
03/05/2016,19,0.00672,0
03/05/2016,20,0.00925,0
03/05/2016,21,0.00802,0
03/05/2016,22,0.00384,0
03/05/2016,23,0.0005,0
03/05/2016,24,-0.00125,0
04/05/2016,1,-0.00252,0
04/05/2016,2,-0.00392,0
04/05/2016,3,-0.0041,0
04/05/2016,4,-0.00383,0
04/05/2016,5,-0.00034,0
04/05/2016,6,0.00179,0
04/05/2016,7,0.00694,0
04/05/2016,8,0.00861,0
04/05/2016,9,0.0076,0
04/05/2016,10,0.00614,0
04/05/2016,11,0.00189,0
04/05/2016,12,0,0
04/05/2016,13,0,0
04/05/2016,14,0,0
04/05/2016,15,0,0
04/05/2016,16,0,0
04/05/2016,17,0.0036,0
04/05/2016,18,0.00328,0
04/05/2016,19,0.00858,0
04/05/2016,20,0.011,0
04/05/2016,21,0.01274,0
04/05/2016,22,0.00937,0
04/05/2016,23,0.00824,0
04/05/2016,24,0.00272,0
05/05/2016,1,0,0
05/05/2016,2,-0.00227,0
05/05/2016,3,-0.00401,0
05/05/2016,4,-0.00318,0
05/05/2016,5,-0.0015,0
05/05/2016,6,0.00088,0
05/05/2016,7,0.00343,0
05/05/2016,8,0.00575,0
05/05/2016,9,0.00115,0
05/05/2016,10,0,0
05/05/2016,11,0,0
05/05/2016,12,0.00153,0
05/05/2016,13,0,0
05/05/2016,14,0,0
05/05/2016,15,0,0
05/05/2016,16,0,0
05/05/2016,17,0,0
05/05/2016,18,0,0
05/05/2016,19,0.00416,0
05/05/2016,20,0.00994,0
05/05/2016,21,0.00997,0
05/05/2016,22,0.0043,0
05/05/2016,23,0.00303,0
05/05/2016,24,0.00124,0
06/05/2016,1,0,0
06/05/2016,2,0,0
06/05/2016,3,0,0
06/05/2016,4,0,0
06/05/2016,5,0.00272,0
06/05/2016,6,0.00375,0
06/05/2016,7,0.01011,0
06/05/2016,8,0.00599,0
06/05/2016,9,0.00594,0
06/05/2016,10,0.00578,0
06/05/2016,11,0.00578,0
06/05/2016,12,0.00582,0
06/05/2016,13,0.00276,0
06/05/2016,14,0.00347,0
06/05/2016,15,0.00571,0
06/05/2016,16,0.00545,0
06/05/2016,17,0.00584,0
06/05/2016,18,0.00804,0
06/05/2016,19,0.01256,0
06/05/2016,20,0.01285,0
06/05/2016,21,0.00958,0
06/05/2016,22,0.00909,0
06/05/2016,23,0.01994,0
06/05/2016,24,0.01015,0
07/05/2016,1,0.0081,0
07/05/2016,2,0.00653,0
07/05/2016,3,0.00194,0
07/05/2016,4,0,0
07/05/2016,5,0,0
07/05/2016,6,0.00038,0
07/05/2016,7,0.00576,0
07/05/2016,8,0.00807,0
07/05/2016,9,0.01296,0
07/05/2016,10,0.0073,0
07/05/2016,11,0.0059,0
07/05/2016,12,0.01876,0
07/05/2016,13,0.02185,0
07/05/2016,14,0.01153,0
07/05/2016,15,0.01227,0
07/05/2016,16,0.00943,0
07/05/2016,17,0.0028,0
07/05/2016,18,0,0
07/05/2016,19,0,0
07/05/2016,20,0.00486,0
07/05/2016,21,0,0
07/05/2016,22,0.00213,0
07/05/2016,23,0,0
07/05/2016,24,0.00039,0
08/05/2016,1,0,0
08/05/2016,2,0.00117,0
08/05/2016,3,0.00229,0
08/05/2016,4,0,0
08/05/2016,5,0.00368,0
08/05/2016,6,0.00497,0
08/05/2016,7,0.01015,0
08/05/2016,8,0.0074,0
08/05/2016,9,0.0101,0
08/05/2016,10,0.00805,0
08/05/2016,11,0.00582,0
08/05/2016,12,0.00581,0
08/05/2016,13,0.00362,0
08/05/2016,14,0.00156,0
08/05/2016,15,0,0
08/05/2016,16,0.00039,0
08/05/2016,17,0,0
08/05/2016,18,-0.00125,0
08/05/2016,19,0.00585,0
