date,hour,OntDemand
18/10/2016,3,11580
18/10/2016,4,11641
18/10/2016,5,12146
18/10/2016,6,13525
18/10/2016,7,15112
18/10/2016,8,15361
18/10/2016,9,15350
18/10/2016,10,15387
18/10/2016,11,15588
18/10/2016,12,15872
18/10/2016,13,16188
18/10/2016,14,16263
18/10/2016,15,16360
18/10/2016,16,16589
18/10/2016,17,16803
18/10/2016,18,17025
18/10/2016,19,17412
18/10/2016,20,17050
18/10/2016,21,16011
18/10/2016,22,14911
18/10/2016,23,13568
18/10/2016,24,12674
19/10/2016,1,12132
19/10/2016,2,11795
19/10/2016,3,11646
19/10/2016,4,11556
19/10/2016,5,12016
19/10/2016,6,13472
19/10/2016,7,15145
19/10/2016,8,15169
19/10/2016,9,14837
19/10/2016,10,14725
19/10/2016,11,14651
19/10/2016,12,14609
19/10/2016,13,14760
19/10/2016,14,14791
19/10/2016,15,14992
19/10/2016,16,15682
19/10/2016,17,16102
19/10/2016,18,16405
19/10/2016,19,16894
19/10/2016,20,16536
19/10/2016,21,15691
19/10/2016,22,14485
19/10/2016,23,13349
19/10/2016,24,12399
20/10/2016,1,11937
20/10/2016,2,11697
20/10/2016,3,11572
20/10/2016,4,11620
20/10/2016,5,12134
20/10/2016,6,13481
20/10/2016,7,15055
20/10/2016,8,15435
20/10/2016,9,15714
20/10/2016,10,15863
20/10/2016,11,15923
20/10/2016,12,15807
20/10/2016,13,15771
20/10/2016,14,15774
20/10/2016,15,15898
20/10/2016,16,16169
20/10/2016,17,16328
20/10/2016,18,16540
20/10/2016,19,16730
20/10/2016,20,16391
20/10/2016,21,15621
20/10/2016,22,14503
20/10/2016,23,13294
20/10/2016,24,12347
21/10/2016,1,11925
21/10/2016,2,11653
21/10/2016,3,11442
21/10/2016,4,11483
21/10/2016,5,11926
21/10/2016,6,13282
21/10/2016,7,14859
21/10/2016,8,15429
21/10/2016,9,15597
21/10/2016,10,15792
21/10/2016,11,15796
21/10/2016,12,15568
21/10/2016,13,15493
21/10/2016,14,15254
21/10/2016,15,15171
21/10/2016,16,15310
21/10/2016,17,15385
21/10/2016,18,15851
21/10/2016,19,16085
21/10/2016,20,15718
21/10/2016,21,15186
21/10/2016,22,14255
21/10/2016,23,13104
21/10/2016,24,12226
22/10/2016,1,11774
22/10/2016,2,11457
22/10/2016,3,11320
22/10/2016,4,11340
22/10/2016,5,11529
22/10/2016,6,12019
22/10/2016,7,12846
22/10/2016,8,13544
22/10/2016,9,13900
22/10/2016,10,13964
22/10/2016,11,13972
22/10/2016,12,13844
22/10/2016,13,13510
22/10/2016,14,13309
22/10/2016,15,13434
22/10/2016,16,13748
22/10/2016,17,14341
22/10/2016,18,15114
22/10/2016,19,15373
22/10/2016,20,15019
22/10/2016,21,14523
22/10/2016,22,13800
22/10/2016,23,12858
22/10/2016,24,12198
23/10/2016,1,11736
23/10/2016,2,11390
23/10/2016,3,11237
23/10/2016,4,11212
23/10/2016,5,11310
23/10/2016,6,11685
23/10/2016,7,12335
23/10/2016,8,12828
23/10/2016,9,12984
23/10/2016,10,12998
23/10/2016,11,13110
23/10/2016,12,13131
23/10/2016,13,13051
23/10/2016,14,13014
23/10/2016,15,13189
23/10/2016,16,13735
23/10/2016,17,14528
23/10/2016,18,15445
23/10/2016,19,15524
23/10/2016,20,15094
23/10/2016,21,14258
23/10/2016,22,13400
23/10/2016,23,12551
23/10/2016,24,12027
24/10/2016,1,11690
24/10/2016,2,11522
24/10/2016,3,11389
24/10/2016,4,11517
24/10/2016,5,12139
24/10/2016,6,13536
24/10/2016,7,15145
24/10/2016,8,15400
24/10/2016,9,15194
24/10/2016,10,15149
24/10/2016,11,14918
24/10/2016,12,14877
24/10/2016,13,14881
24/10/2016,14,14694
24/10/2016,15,14792
24/10/2016,16,15281
24/10/2016,17,15919
24/10/2016,18,16693
24/10/2016,19,17110
24/10/2016,20,16793
24/10/2016,21,16029
24/10/2016,22,14910
24/10/2016,23,13716
24/10/2016,24,12840
25/10/2016,1,12461
25/10/2016,2,12209
25/10/2016,3,12063
25/10/2016,4,12165
25/10/2016,5,12770
25/10/2016,6,14254
25/10/2016,7,15911
25/10/2016,8,16085
25/10/2016,9,15644
25/10/2016,10,15291
25/10/2016,11,15021
25/10/2016,12,14899
25/10/2016,13,14915
25/10/2016,14,14861
25/10/2016,15,14999
25/10/2016,16,15505
25/10/2016,17,16141
25/10/2016,18,16912
25/10/2016,19,17456
25/10/2016,20,17073
25/10/2016,21,16443
25/10/2016,22,15230
25/10/2016,23,14097
25/10/2016,24,13200
26/10/2016,1,12776
26/10/2016,2,12575
26/10/2016,3,12483
26/10/2016,4,12608
26/10/2016,5,13217
26/10/2016,6,14702
26/10/2016,7,16147
26/10/2016,8,16280
26/10/2016,9,15876
26/10/2016,10,15772
26/10/2016,11,15627
26/10/2016,12,15463
26/10/2016,13,15479
26/10/2016,14,15617
26/10/2016,15,15925
26/10/2016,16,16244
26/10/2016,17,16920
26/10/2016,18,17158
26/10/2016,19,17228
26/10/2016,20,16914
26/10/2016,21,16188
26/10/2016,22,15283
26/10/2016,23,14125
26/10/2016,24,13151
27/10/2016,1,12759
27/10/2016,2,12465
27/10/2016,3,12474
27/10/2016,4,12574
27/10/2016,5,13175
27/10/2016,6,14599
27/10/2016,7,16183
27/10/2016,8,16863
27/10/2016,9,16905
27/10/2016,10,16940
27/10/2016,11,17009
27/10/2016,12,17000
27/10/2016,13,17012
27/10/2016,14,16973
27/10/2016,15,17140
27/10/2016,16,17399
27/10/2016,17,17665
27/10/2016,18,18052
27/10/2016,19,18189
27/10/2016,20,17774
27/10/2016,21,17177
27/10/2016,22,15942
27/10/2016,23,14695
27/10/2016,24,13795
28/10/2016,1,13331
28/10/2016,2,12991
28/10/2016,3,12862
28/10/2016,4,12952
28/10/2016,5,13532
28/10/2016,6,14913
28/10/2016,7,16507
28/10/2016,8,16791
28/10/2016,9,16520
28/10/2016,10,16233
28/10/2016,11,15972
28/10/2016,12,15695
28/10/2016,13,15533
28/10/2016,14,15053
28/10/2016,15,15077
28/10/2016,16,15353
28/10/2016,17,16056
28/10/2016,18,16786
28/10/2016,19,16948
28/10/2016,20,16421
28/10/2016,21,15858
28/10/2016,22,14928
28/10/2016,23,13786
28/10/2016,24,12780
29/10/2016,1,12189
29/10/2016,2,11814
29/10/2016,3,11586
29/10/2016,4,11521
29/10/2016,5,11699
29/10/2016,6,12176
29/10/2016,7,13039
29/10/2016,8,13788
29/10/2016,9,14258
29/10/2016,10,14643
29/10/2016,11,14902
29/10/2016,12,14823
29/10/2016,13,14634
29/10/2016,14,14544
29/10/2016,15,14484
29/10/2016,16,14623
29/10/2016,17,14918
29/10/2016,18,15554
29/10/2016,19,15432
29/10/2016,20,14873
29/10/2016,21,14376
29/10/2016,22,13710
29/10/2016,23,12895
29/10/2016,24,12264
30/10/2016,1,11867
30/10/2016,2,11584
30/10/2016,3,11367
30/10/2016,4,11361
30/10/2016,5,11505
30/10/2016,6,11839
30/10/2016,7,12486
30/10/2016,8,13218
30/10/2016,9,13697
30/10/2016,10,14082
30/10/2016,11,14390
30/10/2016,12,14439
30/10/2016,13,14406
30/10/2016,14,14349
30/10/2016,15,14461
30/10/2016,16,14870
30/10/2016,17,15409
30/10/2016,18,16088
30/10/2016,19,16247
30/10/2016,20,15844
30/10/2016,21,15265
30/10/2016,22,14469
30/10/2016,23,13569
30/10/2016,24,12815
31/10/2016,1,12469
31/10/2016,2,12333
31/10/2016,3,12301
31/10/2016,4,12464
31/10/2016,5,13103
31/10/2016,6,14453
31/10/2016,7,16174
31/10/2016,8,16278
31/10/2016,9,15807
31/10/2016,10,15459
31/10/2016,11,15498
31/10/2016,12,15341
31/10/2016,13,15241
31/10/2016,14,15236
31/10/2016,15,15306
31/10/2016,16,15855
31/10/2016,17,16351
31/10/2016,18,16847
31/10/2016,19,16686
31/10/2016,20,16411
31/10/2016,21,15754
31/10/2016,22,14945
31/10/2016,23,13865
31/10/2016,24,13070
01/11/2016,1,12641
01/11/2016,2,12414
01/11/2016,3,12308
01/11/2016,4,12398
01/11/2016,5,12897
01/11/2016,6,14304
01/11/2016,7,15942
01/11/2016,8,16177
01/11/2016,9,15647
01/11/2016,10,15504
01/11/2016,11,15372
01/11/2016,12,15247
01/11/2016,13,15388
01/11/2016,14,15370
01/11/2016,15,15395
01/11/2016,16,15745
01/11/2016,17,16260
01/11/2016,18,16685
01/11/2016,19,16890
01/11/2016,20,16357
01/11/2016,21,15690
01/11/2016,22,14522
01/11/2016,23,13547
01/11/2016,24,12698
02/11/2016,1,12310
02/11/2016,2,12050
02/11/2016,3,11908
02/11/2016,4,11989
02/11/2016,5,12508
02/11/2016,6,13906
02/11/2016,7,15599
02/11/2016,8,16000
02/11/2016,9,15639
02/11/2016,10,15603
02/11/2016,11,15499
02/11/2016,12,15298
02/11/2016,13,15340
02/11/2016,14,15200
02/11/2016,15,15485
02/11/2016,16,16255
02/11/2016,17,16808
02/11/2016,18,17213
02/11/2016,19,17082
02/11/2016,20,16867
02/11/2016,21,16109
02/11/2016,22,15012
02/11/2016,23,13819
02/11/2016,24,12958
03/11/2016,1,12455
03/11/2016,2,12171
03/11/2016,3,12046
03/11/2016,4,12094
03/11/2016,5,12595
03/11/2016,6,13867
03/11/2016,7,15630
03/11/2016,8,16126
03/11/2016,9,15759
03/11/2016,10,15679
03/11/2016,11,15648
03/11/2016,12,15401
03/11/2016,13,15328
03/11/2016,14,15333
03/11/2016,15,15405
03/11/2016,16,15840
03/11/2016,17,16387
03/11/2016,18,16864
03/11/2016,19,17010
03/11/2016,20,16753
03/11/2016,21,15891
03/11/2016,22,14961
03/11/2016,23,13785
03/11/2016,24,12897
04/11/2016,1,12480
04/11/2016,2,12163
04/11/2016,3,12071
04/11/2016,4,12178
04/11/2016,5,12709
04/11/2016,6,14157
04/11/2016,7,15906
04/11/2016,8,16147
04/11/2016,9,15546
04/11/2016,10,15353
04/11/2016,11,15053
04/11/2016,12,14727
04/11/2016,13,14723
04/11/2016,14,14555
04/11/2016,15,14490
04/11/2016,16,14889
04/11/2016,17,15551
04/11/2016,18,16301
04/11/2016,19,16534
04/11/2016,20,16311
04/11/2016,21,15641
04/11/2016,22,14714
04/11/2016,23,13557
04/11/2016,24,12690
05/11/2016,1,12127
05/11/2016,2,11831
05/11/2016,3,11641
05/11/2016,4,11611
05/11/2016,5,11881
05/11/2016,6,12495
05/11/2016,7,13222
05/11/2016,8,13829
05/11/2016,9,14217
05/11/2016,10,14251
05/11/2016,11,14069
05/11/2016,12,14010
05/11/2016,13,13794
05/11/2016,14,13345
05/11/2016,15,13189
05/11/2016,16,13675
05/11/2016,17,14556
05/11/2016,18,15269
05/11/2016,19,15108
05/11/2016,20,14798
05/11/2016,21,14275
05/11/2016,22,13672
05/11/2016,23,12860
05/11/2016,24,12165
06/11/2016,1,11601
06/11/2016,2,11314
06/11/2016,3,11211
06/11/2016,4,11211
06/11/2016,5,11283
06/11/2016,6,11539
06/11/2016,7,12095
06/11/2016,8,12721
06/11/2016,9,12964
06/11/2016,10,13131
06/11/2016,11,12975
06/11/2016,12,12976
06/11/2016,13,12769
06/11/2016,14,12782
06/11/2016,15,12903
06/11/2016,16,13473
06/11/2016,17,14683
06/11/2016,18,15910
06/11/2016,19,15950
06/11/2016,20,15583
06/11/2016,21,15171
06/11/2016,22,14526
06/11/2016,23,13650
06/11/2016,24,12750
07/11/2016,1,12261
07/11/2016,2,11949
07/11/2016,3,11800
07/11/2016,4,11721
07/11/2016,5,11985
07/11/2016,6,12719
07/11/2016,7,14182
07/11/2016,8,15490
07/11/2016,9,15192
07/11/2016,10,14776
07/11/2016,11,14688
07/11/2016,12,14635
07/11/2016,13,14653
07/11/2016,14,14617
07/11/2016,15,14542
07/11/2016,16,15043
07/11/2016,17,16183
07/11/2016,18,17058
07/11/2016,19,17070
07/11/2016,20,16822
07/11/2016,21,16468
07/11/2016,22,15637
07/11/2016,23,14523
07/11/2016,24,13360
08/11/2016,1,12602
08/11/2016,2,12202
08/11/2016,3,11971
08/11/2016,4,11881
08/11/2016,5,12072
08/11/2016,6,12739
08/11/2016,7,14227
08/11/2016,8,15317
08/11/2016,9,15278
08/11/2016,10,15026
08/11/2016,11,14951
08/11/2016,12,14860
08/11/2016,13,14804
08/11/2016,14,15178
08/11/2016,15,15402
08/11/2016,16,15771
08/11/2016,17,16727
08/11/2016,18,17522
08/11/2016,19,17008
08/11/2016,20,16765
08/11/2016,21,16168
08/11/2016,22,15521
08/11/2016,23,14572
08/11/2016,24,13459
09/11/2016,1,12776
09/11/2016,2,12414
09/11/2016,3,12052
09/11/2016,4,11930
09/11/2016,5,12007
09/11/2016,6,12549
09/11/2016,7,14014
09/11/2016,8,15398
09/11/2016,9,15466
09/11/2016,10,15351
09/11/2016,11,15118
09/11/2016,12,14994
09/11/2016,13,14693
09/11/2016,14,14608
09/11/2016,15,14660
09/11/2016,16,15167
09/11/2016,17,16318
09/11/2016,18,17485
09/11/2016,19,17594
09/11/2016,20,17468
09/11/2016,21,17063
09/11/2016,22,16376
09/11/2016,23,15329
09/11/2016,24,14137
10/11/2016,1,13418
10/11/2016,2,12939
10/11/2016,3,12658
10/11/2016,4,12576
10/11/2016,5,12603
10/11/2016,6,13235
10/11/2016,7,14559
10/11/2016,8,15842
10/11/2016,9,15562
10/11/2016,10,15076
10/11/2016,11,14798
10/11/2016,12,14740
10/11/2016,13,14497
10/11/2016,14,14482
10/11/2016,15,14672
10/11/2016,16,15016
10/11/2016,17,15885
10/11/2016,18,16890
10/11/2016,19,16886
10/11/2016,20,16732
10/11/2016,21,16280
10/11/2016,22,15539
10/11/2016,23,14273
10/11/2016,24,13275
11/11/2016,1,12623
11/11/2016,2,12185
11/11/2016,3,11881
11/11/2016,4,11721
11/11/2016,5,11849
11/11/2016,6,12536
11/11/2016,7,13901
11/11/2016,8,15095
11/11/2016,9,15143
11/11/2016,10,14896
11/11/2016,11,14841
11/11/2016,12,14761
11/11/2016,13,14771
11/11/2016,14,14667
11/11/2016,15,14795
11/11/2016,16,15202
11/11/2016,17,16050
11/11/2016,18,17171
11/11/2016,19,17132
11/11/2016,20,16963
11/11/2016,21,16613
11/11/2016,22,16000
11/11/2016,23,15056
11/11/2016,24,14009
12/11/2016,1,13185
12/11/2016,2,12892
12/11/2016,3,12523
12/11/2016,4,12401
12/11/2016,5,12425
12/11/2016,6,12674
12/11/2016,7,13436
12/11/2016,8,13909
12/11/2016,9,14130
12/11/2016,10,14144
12/11/2016,11,14002
12/11/2016,12,13601
12/11/2016,13,13518
12/11/2016,14,13714
12/11/2016,15,13686
12/11/2016,16,13939
12/11/2016,17,14843
12/11/2016,18,16128
12/11/2016,19,15919
12/11/2016,20,15360
12/11/2016,21,14948
12/11/2016,22,14352
12/11/2016,23,13584
12/11/2016,24,12853
13/11/2016,1,12089
13/11/2016,2,11694
13/11/2016,3,11379
13/11/2016,4,11250
13/11/2016,5,11324
13/11/2016,6,11553
13/11/2016,7,11882
13/11/2016,8,12489
13/11/2016,9,12751
13/11/2016,10,12694
13/11/2016,11,12856
13/11/2016,12,12837
13/11/2016,13,12768
13/11/2016,14,12573
13/11/2016,15,12747
13/11/2016,16,13327
13/11/2016,17,14573
13/11/2016,18,16000
13/11/2016,19,15965
13/11/2016,20,15588
13/11/2016,21,15063
13/11/2016,22,14478
13/11/2016,23,13463
13/11/2016,24,12660
14/11/2016,1,12118
14/11/2016,2,11822
14/11/2016,3,11672
14/11/2016,4,11632
14/11/2016,5,11855
14/11/2016,6,12541
14/11/2016,7,14014
14/11/2016,8,15384
14/11/2016,9,15309
14/11/2016,10,14927
14/11/2016,11,14723
14/11/2016,12,14616
14/11/2016,13,14517
14/11/2016,14,14624
14/11/2016,15,14792
14/11/2016,16,15252
14/11/2016,17,16216
14/11/2016,18,17302
14/11/2016,19,17007
14/11/2016,20,16868
14/11/2016,21,16564
14/11/2016,22,15789
14/11/2016,23,14727
14/11/2016,24,13623
15/11/2016,1,12962
15/11/2016,2,12542
15/11/2016,3,12325
15/11/2016,4,12314
15/11/2016,5,12466
15/11/2016,6,13088
15/11/2016,7,14593
15/11/2016,8,15989
15/11/2016,9,15900
15/11/2016,10,15640
15/11/2016,11,15340
15/11/2016,12,15084
15/11/2016,13,14893
15/11/2016,14,14901
15/11/2016,15,14921
15/11/2016,16,15518
15/11/2016,17,16485
15/11/2016,18,17499
15/11/2016,19,17342
15/11/2016,20,17159
15/11/2016,21,16817
15/11/2016,22,16106
15/11/2016,23,15012
15/11/2016,24,13826
16/11/2016,1,13048
16/11/2016,2,12646
16/11/2016,3,12381
16/11/2016,4,12292
16/11/2016,5,12444
16/11/2016,6,13121
16/11/2016,7,14515
16/11/2016,8,15853
16/11/2016,9,16096
16/11/2016,10,15977
16/11/2016,11,15863
16/11/2016,12,15723
16/11/2016,13,15507
16/11/2016,14,15541
16/11/2016,15,15736
16/11/2016,16,16019
16/11/2016,17,16650
16/11/2016,18,17648
16/11/2016,19,17568
16/11/2016,20,17345
16/11/2016,21,16977
16/11/2016,22,16272
16/11/2016,23,15163
16/11/2016,24,14023
17/11/2016,1,13244
17/11/2016,2,12758
17/11/2016,3,12545
17/11/2016,4,12452
17/11/2016,5,12630
17/11/2016,6,13256
17/11/2016,7,14952
17/11/2016,8,16218
17/11/2016,9,16109
17/11/2016,10,15665
17/11/2016,11,15210
17/11/2016,12,15166
17/11/2016,13,15066
17/11/2016,14,15185
17/11/2016,15,15219
17/11/2016,16,15498
17/11/2016,17,16377
17/11/2016,18,17310
17/11/2016,19,17010
17/11/2016,20,16940
17/11/2016,21,16664
17/11/2016,22,15947
17/11/2016,23,14852
17/11/2016,24,13725
18/11/2016,1,12975
18/11/2016,2,12556
18/11/2016,3,12244
18/11/2016,4,12170
18/11/2016,5,12236
18/11/2016,6,12844
18/11/2016,7,14201
18/11/2016,8,15271
18/11/2016,9,15405
18/11/2016,10,15110
18/11/2016,11,15002
18/11/2016,12,14794
18/11/2016,13,14666
18/11/2016,14,14737
18/11/2016,15,14744
18/11/2016,16,15053
18/11/2016,17,15719
18/11/2016,18,16635
18/11/2016,19,16387
18/11/2016,20,16202
18/11/2016,21,15791
18/11/2016,22,15224
18/11/2016,23,14381
18/11/2016,24,13255
19/11/2016,1,12429
19/11/2016,2,11953
19/11/2016,3,11584
19/11/2016,4,11213
19/11/2016,5,11356
19/11/2016,6,11557
19/11/2016,7,12231
19/11/2016,8,12986
19/11/2016,9,13733
19/11/2016,10,14346
19/11/2016,11,14759
19/11/2016,12,14886
19/11/2016,13,14967
19/11/2016,14,15004
19/11/2016,15,15010
19/11/2016,16,15229
19/11/2016,17,15788
19/11/2016,18,16640
19/11/2016,19,16264
19/11/2016,20,15830
19/11/2016,21,15451
19/11/2016,22,14948
19/11/2016,23,14251
19/11/2016,24,13447
20/11/2016,1,12838
20/11/2016,2,12368
20/11/2016,3,12000
20/11/2016,4,11919
20/11/2016,5,11991
20/11/2016,6,12214
20/11/2016,7,12655
20/11/2016,8,13200
20/11/2016,9,13981
20/11/2016,10,14567
20/11/2016,11,14948
20/11/2016,12,15280
20/11/2016,13,15488
20/11/2016,14,15604
20/11/2016,15,15723
20/11/2016,16,16042
20/11/2016,17,16860
20/11/2016,18,17934
20/11/2016,19,17606
20/11/2016,20,17231
20/11/2016,21,16848
20/11/2016,22,16219
20/11/2016,23,15342
20/11/2016,24,14378
21/11/2016,1,13711
21/11/2016,2,13174
21/11/2016,3,13084
21/11/2016,4,13041
21/11/2016,5,13305
21/11/2016,6,13997
21/11/2016,7,15287
21/11/2016,8,16724
21/11/2016,9,16992
21/11/2016,10,17053
21/11/2016,11,17020
21/11/2016,12,16869
21/11/2016,13,16772
21/11/2016,14,16704
21/11/2016,15,16837
21/11/2016,16,17309
21/11/2016,17,18280
21/11/2016,18,19297
21/11/2016,19,19015
21/11/2016,20,18799
21/11/2016,21,18400
21/11/2016,22,17662
21/11/2016,23,16401
21/11/2016,24,15237
22/11/2016,1,14388
22/11/2016,2,13955
22/11/2016,3,13663
22/11/2016,4,13610
22/11/2016,5,13756
22/11/2016,6,14389
22/11/2016,7,15837
22/11/2016,8,17147
22/11/2016,9,17248
22/11/2016,10,16938
22/11/2016,11,16899
22/11/2016,12,16771
22/11/2016,13,16425
22/11/2016,14,16516
22/11/2016,15,16640
22/11/2016,16,17021
22/11/2016,17,17974
22/11/2016,18,19141
22/11/2016,19,18921
22/11/2016,20,18732
22/11/2016,21,18337
22/11/2016,22,17546
22/11/2016,23,16525
22/11/2016,24,15284
23/11/2016,1,14562
23/11/2016,2,14132
23/11/2016,3,13868
23/11/2016,4,13792
23/11/2016,5,13961
23/11/2016,6,14597
23/11/2016,7,15985
23/11/2016,8,17299
23/11/2016,9,17366
23/11/2016,10,16942
23/11/2016,11,17000
23/11/2016,12,17058
23/11/2016,13,17086
23/11/2016,14,17194
23/11/2016,15,17354
23/11/2016,16,17676
23/11/2016,17,18511
23/11/2016,18,19369
23/11/2016,19,18809
23/11/2016,20,18535
23/11/2016,21,18261
23/11/2016,22,17673
23/11/2016,23,16506
23/11/2016,24,15227
24/11/2016,1,14411
24/11/2016,2,14015
24/11/2016,3,13809
24/11/2016,4,13713
24/11/2016,5,13819
24/11/2016,6,14440
24/11/2016,7,15724
24/11/2016,8,16990
24/11/2016,9,17384
24/11/2016,10,17477
24/11/2016,11,17609
24/11/2016,12,17617
24/11/2016,13,17577
24/11/2016,14,17493
24/11/2016,15,17475
24/11/2016,16,17558
24/11/2016,17,18073
24/11/2016,18,18777
24/11/2016,19,18505
24/11/2016,20,18075
24/11/2016,21,17771
24/11/2016,22,16980
24/11/2016,23,15895
24/11/2016,24,14790
25/11/2016,1,14089
25/11/2016,2,13601
25/11/2016,3,13361
25/11/2016,4,13235
25/11/2016,5,13311
25/11/2016,6,13904
25/11/2016,7,15254
25/11/2016,8,16561
25/11/2016,9,16875
25/11/2016,10,16927
25/11/2016,11,16964
25/11/2016,12,16974
25/11/2016,13,16650
25/11/2016,14,16586
25/11/2016,15,16733
25/11/2016,16,16838
25/11/2016,17,17375
25/11/2016,18,18012
25/11/2016,19,17488
25/11/2016,20,17154
25/11/2016,21,17064
25/11/2016,22,16510
25/11/2016,23,15623
25/11/2016,24,14479
26/11/2016,1,13598
26/11/2016,2,13071
26/11/2016,3,12762
26/11/2016,4,12609
26/11/2016,5,12590
26/11/2016,6,12860
26/11/2016,7,13486
26/11/2016,8,14281
26/11/2016,9,14900
26/11/2016,10,15384
26/11/2016,11,15473
26/11/2016,12,15430
26/11/2016,13,15272
26/11/2016,14,15174
26/11/2016,15,15302
26/11/2016,16,15549
26/11/2016,17,16106
26/11/2016,18,16977
26/11/2016,19,16704
26/11/2016,20,16218
26/11/2016,21,15967
26/11/2016,22,15470
26/11/2016,23,14545
26/11/2016,24,13780
27/11/2016,1,13147
27/11/2016,2,12648
27/11/2016,3,12330
27/11/2016,4,12261
27/11/2016,5,12334
27/11/2016,6,12565
27/11/2016,7,12954
27/11/2016,8,13533
27/11/2016,9,14101
27/11/2016,10,14456
27/11/2016,11,14526
27/11/2016,12,14476
27/11/2016,13,14418
27/11/2016,14,14458
27/11/2016,15,14626
27/11/2016,16,14937
27/11/2016,17,16013
27/11/2016,18,17384
27/11/2016,19,17145
27/11/2016,20,16755
27/11/2016,21,16448
27/11/2016,22,15794
27/11/2016,23,14955
27/11/2016,24,14056
28/11/2016,1,13404
28/11/2016,2,12945
28/11/2016,3,12731
28/11/2016,4,12678
28/11/2016,5,12856
28/11/2016,6,13488
28/11/2016,7,14871
28/11/2016,8,16220
28/11/2016,9,16336
28/11/2016,10,15966
28/11/2016,11,15825
28/11/2016,12,15851
28/11/2016,13,15763
28/11/2016,14,15955
28/11/2016,15,16145
28/11/2016,16,16540
28/11/2016,17,17478
28/11/2016,18,18309
28/11/2016,19,17860
28/11/2016,20,17611
28/11/2016,21,17314
28/11/2016,22,16632
28/11/2016,23,15385
28/11/2016,24,14075
29/11/2016,1,13280
29/11/2016,2,12762
29/11/2016,3,12548
29/11/2016,4,12535
29/11/2016,5,12625
29/11/2016,6,13271
29/11/2016,7,14585
29/11/2016,8,15912
29/11/2016,9,16206
29/11/2016,10,16160
29/11/2016,11,16207
29/11/2016,12,16188
29/11/2016,13,16004
29/11/2016,14,15947
29/11/2016,15,15980
29/11/2016,16,16211
29/11/2016,17,16973
29/11/2016,18,18019
29/11/2016,19,17585
29/11/2016,20,17306
29/11/2016,21,17024
29/11/2016,22,16373
29/11/2016,23,15171
29/11/2016,24,13901
30/11/2016,1,13033
30/11/2016,2,12633
30/11/2016,3,12466
30/11/2016,4,12485
30/11/2016,5,12504
30/11/2016,6,13126
30/11/2016,7,14686
30/11/2016,8,16147
30/11/2016,9,16284
30/11/2016,10,16356
30/11/2016,11,16290
30/11/2016,12,16290
30/11/2016,13,16214
30/11/2016,14,16435
30/11/2016,15,16440
30/11/2016,16,16701
30/11/2016,17,17506
30/11/2016,18,18131
30/11/2016,19,17766
30/11/2016,20,17530
30/11/2016,21,17202
30/11/2016,22,16425
30/11/2016,23,15293
30/11/2016,24,14077
01/12/2016,1,13173
01/12/2016,2,12659
01/12/2016,3,12383
01/12/2016,4,12209
01/12/2016,5,12300
01/12/2016,6,12929
01/12/2016,7,14362
01/12/2016,8,15918
01/12/2016,9,16179
01/12/2016,10,16174
01/12/2016,11,16163
01/12/2016,12,16136
01/12/2016,13,16056
01/12/2016,14,16111
01/12/2016,15,16214
01/12/2016,16,16491
01/12/2016,17,17320
01/12/2016,18,18081
01/12/2016,19,17872
01/12/2016,20,17739
01/12/2016,21,17310
01/12/2016,22,16582
01/12/2016,23,15314
01/12/2016,24,14172
02/12/2016,1,13367
02/12/2016,2,12967
02/12/2016,3,12696
02/12/2016,4,12597
02/12/2016,5,12680
02/12/2016,6,13287
02/12/2016,7,14679
02/12/2016,8,16079
02/12/2016,9,16255
02/12/2016,10,16247
02/12/2016,11,16259
02/12/2016,12,16246
02/12/2016,13,16215
02/12/2016,14,16371
02/12/2016,15,16372
02/12/2016,16,16556
02/12/2016,17,17324
02/12/2016,18,18043
02/12/2016,19,17731
02/12/2016,20,17441
02/12/2016,21,17160
02/12/2016,22,16595
02/12/2016,23,15585
02/12/2016,24,14402
03/12/2016,1,13529
03/12/2016,2,12958
03/12/2016,3,12655
03/12/2016,4,12491
03/12/2016,5,12530
03/12/2016,6,12875
03/12/2016,7,13426
03/12/2016,8,14215
03/12/2016,9,14821
03/12/2016,10,15257
03/12/2016,11,15446
03/12/2016,12,15489
03/12/2016,13,15514
03/12/2016,14,15540
03/12/2016,15,15541
03/12/2016,16,15687
03/12/2016,17,16491
03/12/2016,18,17325
03/12/2016,19,16989
03/12/2016,20,16601
03/12/2016,21,16238
03/12/2016,22,15661
03/12/2016,23,14983
03/12/2016,24,14005
04/12/2016,1,13335
04/12/2016,2,12832
04/12/2016,3,12497
04/12/2016,4,12364
04/12/2016,5,12360
04/12/2016,6,12582
04/12/2016,7,12985
04/12/2016,8,13559
04/12/2016,9,14225
04/12/2016,10,14722
04/12/2016,11,14925
04/12/2016,12,15001
04/12/2016,13,15061
04/12/2016,14,14980
04/12/2016,15,15111
04/12/2016,16,15697
04/12/2016,17,16863
04/12/2016,18,17916
04/12/2016,19,17649
04/12/2016,20,17184
04/12/2016,21,16811
04/12/2016,22,15962
04/12/2016,23,15287
04/12/2016,24,14387
05/12/2016,1,13765
05/12/2016,2,13362
05/12/2016,3,13140
05/12/2016,4,13208
05/12/2016,5,13350
05/12/2016,6,13948
05/12/2016,7,15140
05/12/2016,8,16783
05/12/2016,9,16972
05/12/2016,10,16906
05/12/2016,11,16966
05/12/2016,12,16765
05/12/2016,13,16454
05/12/2016,14,16459
05/12/2016,15,16414
