date,hour,Temperature
26/09/2016,12,17
26/09/2016,13,15.7
26/09/2016,14,16.4
26/09/2016,15,17.4
26/09/2016,16,17.2
26/09/2016,17,17.7
26/09/2016,18,15.9
26/09/2016,19,15.2
26/09/2016,20,15.4
26/09/2016,21,15.1
26/09/2016,22,14.6
26/09/2016,23,15.7
26/09/2016,24,15
27/09/2016,1,14.4
27/09/2016,2,13.6
27/09/2016,3,13.5
27/09/2016,4,13
27/09/2016,5,11.9
27/09/2016,6,11.9
27/09/2016,7,11.2
27/09/2016,8,13.2
27/09/2016,9,14.7
27/09/2016,10,16.8
27/09/2016,11,18
27/09/2016,12,19
27/09/2016,13,19.6
27/09/2016,14,20.3
27/09/2016,15,19.8
27/09/2016,16,20.9
27/09/2016,17,20.6
27/09/2016,18,20.4
27/09/2016,19,19.7
27/09/2016,20,18.9
27/09/2016,21,18.2
27/09/2016,22,17.6
27/09/2016,23,17.1
27/09/2016,24,16.9
28/09/2016,1,16.5
28/09/2016,2,16.5
28/09/2016,3,16.7
28/09/2016,4,17.7
28/09/2016,5,16.5
28/09/2016,6,14.8
28/09/2016,7,16.9
28/09/2016,8,17.1
28/09/2016,9,17.5
28/09/2016,10,18.3
28/09/2016,11,19.3
28/09/2016,12,19.5
28/09/2016,13,20.2
28/09/2016,14,21.8
28/09/2016,15,21
28/09/2016,16,20.4
28/09/2016,17,20
28/09/2016,18,20
28/09/2016,19,19.7
28/09/2016,20,19.8
28/09/2016,21,19.8
28/09/2016,22,19.5
28/09/2016,23,19.4
28/09/2016,24,18.5
29/09/2016,1,18.5
29/09/2016,2,17.9
29/09/2016,3,18.1
29/09/2016,4,17.6
29/09/2016,5,17
29/09/2016,6,16.8
29/09/2016,7,16.6
29/09/2016,8,16.3
29/09/2016,9,15.8
29/09/2016,10,14.7
29/09/2016,11,14.4
29/09/2016,12,14.7
29/09/2016,13,14.5
29/09/2016,14,14.4
29/09/2016,15,14.4
29/09/2016,16,14.6
29/09/2016,17,14.8
29/09/2016,18,14.7
29/09/2016,19,14.7
29/09/2016,20,15.1
29/09/2016,21,16.2
29/09/2016,22,17.3
29/09/2016,23,17.2
29/09/2016,24,17
30/09/2016,1,16.7
30/09/2016,2,16.7
30/09/2016,3,16.8
30/09/2016,4,16.8
30/09/2016,5,17
30/09/2016,6,16.8
30/09/2016,7,17
30/09/2016,8,17
30/09/2016,9,16.8
30/09/2016,10,17
30/09/2016,11,17
30/09/2016,12,17.3
30/09/2016,13,17.2
30/09/2016,14,18.1
30/09/2016,15,17.8
30/09/2016,16,17.6
30/09/2016,17,17.6
30/09/2016,18,17
30/09/2016,19,16.7
30/09/2016,20,16.7
30/09/2016,21,16.4
30/09/2016,22,15.8
30/09/2016,23,14.9
30/09/2016,24,14.4
01/10/2016,1,14.1
01/10/2016,2,14.2
01/10/2016,3,13.8
01/10/2016,4,13.6
01/10/2016,5,13.8
01/10/2016,6,13.7
01/10/2016,7,13.8
01/10/2016,8,14
01/10/2016,9,14
01/10/2016,10,13.7
01/10/2016,11,13.6
01/10/2016,12,13.5
01/10/2016,13,14
01/10/2016,14,14.1
01/10/2016,15,14.5
01/10/2016,16,14.5
01/10/2016,17,14.6
01/10/2016,18,15.2
01/10/2016,19,16.1
01/10/2016,20,16.4
01/10/2016,21,16.4
01/10/2016,22,15.9
01/10/2016,23,15.7
01/10/2016,24,16
02/10/2016,1,15.8
02/10/2016,2,15.5
02/10/2016,3,15.5
02/10/2016,4,15.6
02/10/2016,5,15.8
02/10/2016,6,16
02/10/2016,7,16
02/10/2016,8,16.1
02/10/2016,9,16.6
02/10/2016,10,17.7
02/10/2016,11,18.9
02/10/2016,12,17.3
02/10/2016,13,16.2
02/10/2016,14,17.6
02/10/2016,15,18
02/10/2016,16,19.3
02/10/2016,17,18
02/10/2016,18,17.6
02/10/2016,19,17.4
02/10/2016,20,17.4
02/10/2016,21,16.2
02/10/2016,22,15.5
02/10/2016,23,15.3
02/10/2016,24,15
03/10/2016,1,15.5
03/10/2016,2,15.1
03/10/2016,3,14.7
03/10/2016,4,14.1
03/10/2016,5,14.2
03/10/2016,6,14.2
03/10/2016,7,14.1
03/10/2016,8,15
03/10/2016,9,15.7
03/10/2016,10,16.3
03/10/2016,11,17
03/10/2016,12,17.8
03/10/2016,13,17.8
03/10/2016,14,17.9
03/10/2016,15,18.2
03/10/2016,16,17.9
03/10/2016,17,18.1
03/10/2016,18,17.5
03/10/2016,19,16.4
03/10/2016,20,16.3
03/10/2016,21,16.3
03/10/2016,22,15.8
03/10/2016,23,15.8
03/10/2016,24,16.5
04/10/2016,1,16.2
04/10/2016,2,16.3
04/10/2016,3,16.5
04/10/2016,4,16.4
04/10/2016,5,16.5
04/10/2016,6,16.3
04/10/2016,7,16.4
04/10/2016,8,16.3
04/10/2016,9,17
04/10/2016,10,17.5
04/10/2016,11,18.5
04/10/2016,12,19
04/10/2016,13,17.6
04/10/2016,14,18.1
04/10/2016,15,19.5
04/10/2016,16,18.2
04/10/2016,17,18.2
04/10/2016,18,17.8
04/10/2016,19,17.3
04/10/2016,20,17.1
04/10/2016,21,17.3
04/10/2016,22,17.4
04/10/2016,23,17.3
04/10/2016,24,17.3
05/10/2016,1,16.8
05/10/2016,2,16.5
05/10/2016,3,16.2
05/10/2016,4,16.1
05/10/2016,5,15
05/10/2016,6,15.8
05/10/2016,7,15.6
05/10/2016,8,15.9
05/10/2016,9,17
05/10/2016,10,17.8
05/10/2016,11,18
05/10/2016,12,18.3
05/10/2016,13,18.7
05/10/2016,14,18.7
05/10/2016,15,19.2
05/10/2016,16,18.5
05/10/2016,17,18.6
05/10/2016,18,18
05/10/2016,19,17.5
05/10/2016,20,17.4
05/10/2016,21,17.3
05/10/2016,22,17.5
05/10/2016,23,17.8
05/10/2016,24,17.8
06/10/2016,1,17.5
06/10/2016,2,17.1
06/10/2016,3,17.3
06/10/2016,4,17.6
06/10/2016,5,17.7
06/10/2016,6,17.3
06/10/2016,7,17.4
06/10/2016,8,17.3
06/10/2016,9,17.6
06/10/2016,10,18.5
06/10/2016,11,19.3
06/10/2016,12,19.6
06/10/2016,13,20.7
06/10/2016,14,21.7
06/10/2016,15,22.4
06/10/2016,16,22.1
06/10/2016,17,21.8
06/10/2016,18,20.1
06/10/2016,19,18.7
06/10/2016,20,18.2
06/10/2016,21,18.1
06/10/2016,22,18.1
06/10/2016,23,18
06/10/2016,24,17.9
07/10/2016,1,17.9
07/10/2016,2,17.8
07/10/2016,3,17.7
07/10/2016,4,17.5
07/10/2016,5,17.2
07/10/2016,6,16.2
07/10/2016,7,15.6
07/10/2016,8,16.7
07/10/2016,9,17.8
07/10/2016,10,18.7
07/10/2016,11,19.1
07/10/2016,12,19.5
07/10/2016,13,20.9
07/10/2016,14,21.7
07/10/2016,15,21.9
07/10/2016,16,20.6
07/10/2016,17,19.7
07/10/2016,18,19.5
07/10/2016,19,18.9
07/10/2016,20,17.8
07/10/2016,21,17.3
07/10/2016,22,17.4
07/10/2016,23,17.7
07/10/2016,24,18.7
08/10/2016,1,18.4
08/10/2016,2,18.2
08/10/2016,3,19.5
08/10/2016,4,19
08/10/2016,5,19.1
08/10/2016,6,18
08/10/2016,7,16.5
08/10/2016,8,15.1
08/10/2016,9,14
08/10/2016,10,13.7
08/10/2016,11,15.7
08/10/2016,12,16.4
08/10/2016,13,18.1
08/10/2016,14,18.4
08/10/2016,15,17.9
08/10/2016,16,16.9
08/10/2016,17,15.1
08/10/2016,18,14.2
08/10/2016,19,13.2
08/10/2016,20,12.7
08/10/2016,21,12.2
08/10/2016,22,11
08/10/2016,23,10.5
08/10/2016,24,10.1
09/10/2016,1,9.5
09/10/2016,2,9.1
09/10/2016,3,8.8
09/10/2016,4,8.3
09/10/2016,5,8.4
09/10/2016,6,9.1
09/10/2016,7,9
09/10/2016,8,9.2
09/10/2016,9,10.3
09/10/2016,10,11.1
09/10/2016,11,11.7
09/10/2016,12,12.4
09/10/2016,13,12.7
09/10/2016,14,13
09/10/2016,15,12.5
09/10/2016,16,12.2
09/10/2016,17,11.8
09/10/2016,18,11.2
09/10/2016,19,10.1
09/10/2016,20,9.1
09/10/2016,21,8.5
09/10/2016,22,8
09/10/2016,23,7.8
09/10/2016,24,7.4
10/10/2016,1,7.2
10/10/2016,2,6.4
10/10/2016,3,5.8
10/10/2016,4,5.3
10/10/2016,5,4.7
10/10/2016,6,4.6
10/10/2016,7,4.5
10/10/2016,8,4.2
10/10/2016,9,5.3
10/10/2016,10,6.6
10/10/2016,11,8
10/10/2016,12,9.5
10/10/2016,13,10.9
10/10/2016,14,11.3
10/10/2016,15,11.7
10/10/2016,16,11.5
10/10/2016,17,11.3
10/10/2016,18,11.1
10/10/2016,19,10.2
10/10/2016,20,9.7
10/10/2016,21,9.5
10/10/2016,22,9.9
10/10/2016,23,10.1
10/10/2016,24,9
11/10/2016,1,8.1
11/10/2016,2,7.2
11/10/2016,3,6.8
11/10/2016,4,6.9
11/10/2016,5,6.7
11/10/2016,6,7
11/10/2016,7,6.1
11/10/2016,8,6.9
11/10/2016,9,9.9
11/10/2016,10,12.3
11/10/2016,11,14.2
11/10/2016,12,14.8
11/10/2016,13,15.7
11/10/2016,14,16.1
11/10/2016,15,15.6
11/10/2016,16,15.5
11/10/2016,17,15.2
11/10/2016,18,15.1
11/10/2016,19,14.8
11/10/2016,20,14.4
11/10/2016,21,14.5
11/10/2016,22,14.7
11/10/2016,23,13.5
11/10/2016,24,12.6
12/10/2016,1,12.5
12/10/2016,2,12.8
12/10/2016,3,13.6
12/10/2016,4,14.1
12/10/2016,5,14.3
12/10/2016,6,13.4
12/10/2016,7,12.7
12/10/2016,8,12.6
12/10/2016,9,14.2
12/10/2016,10,16.4
12/10/2016,11,17.3
12/10/2016,12,18.2
12/10/2016,13,19.9
12/10/2016,14,20.8
12/10/2016,15,21.2
12/10/2016,16,nan
12/10/2016,17,20.9
12/10/2016,18,nan
12/10/2016,19,20.2
12/10/2016,20,20.5
12/10/2016,21,20
12/10/2016,22,19.3
12/10/2016,23,19.3
12/10/2016,24,19.5
13/10/2016,1,19.5
13/10/2016,2,19.8
13/10/2016,3,18.6
13/10/2016,4,18
13/10/2016,5,15.4
13/10/2016,6,14.5
13/10/2016,7,13.9
13/10/2016,8,13
13/10/2016,9,12.7
13/10/2016,10,13
13/10/2016,11,13
13/10/2016,12,13.4
13/10/2016,13,13.1
13/10/2016,14,12.3
13/10/2016,15,13
13/10/2016,16,12.9
13/10/2016,17,12.2
13/10/2016,18,11.5
13/10/2016,19,10.9
13/10/2016,20,9.7
13/10/2016,21,8.9
13/10/2016,22,8.2
13/10/2016,23,8.2
13/10/2016,24,6.9
14/10/2016,1,6.3
14/10/2016,2,6.5
14/10/2016,3,5.9
14/10/2016,4,6.8
14/10/2016,5,7.5
14/10/2016,6,8.5
14/10/2016,7,8.6
14/10/2016,8,8.4
14/10/2016,9,9.6
14/10/2016,10,10.9
14/10/2016,11,12
14/10/2016,12,12.7
14/10/2016,13,13.7
14/10/2016,14,13.8
14/10/2016,15,13.9
14/10/2016,16,13.8
14/10/2016,17,13.2
14/10/2016,18,13.2
14/10/2016,19,12.9
14/10/2016,20,13.3
14/10/2016,21,13.1
14/10/2016,22,13.3
14/10/2016,23,13.2
14/10/2016,24,12.9
15/10/2016,1,12.9
15/10/2016,2,12.2
15/10/2016,3,11.6
15/10/2016,4,12
15/10/2016,5,11.8
15/10/2016,6,11.4
15/10/2016,7,11.2
15/10/2016,8,10.7
15/10/2016,9,13.1
15/10/2016,10,14.1
15/10/2016,11,14.9
15/10/2016,12,15.6
15/10/2016,13,16.5
15/10/2016,14,17.5
15/10/2016,15,17.8
15/10/2016,16,17.8
15/10/2016,17,17.9
15/10/2016,18,16.9
15/10/2016,19,16
15/10/2016,20,15.9
15/10/2016,21,16.3
15/10/2016,22,16.4
15/10/2016,23,17.6
15/10/2016,24,18.2
16/10/2016,1,18.5
16/10/2016,2,18.6
16/10/2016,3,18.8
16/10/2016,4,18.5
16/10/2016,5,18.5
16/10/2016,6,18.1
16/10/2016,7,18.5
16/10/2016,8,18.5
16/10/2016,9,18.8
16/10/2016,10,18
16/10/2016,11,18.6
16/10/2016,12,21.4
16/10/2016,13,21.3
16/10/2016,14,19.1
16/10/2016,15,19.4
16/10/2016,16,19.7
16/10/2016,17,20.5
16/10/2016,18,20.5
16/10/2016,19,20.1
16/10/2016,20,19.1
16/10/2016,21,18.9
16/10/2016,22,18.6
16/10/2016,23,18.4
16/10/2016,24,18.3
17/10/2016,1,17.9
17/10/2016,2,18
17/10/2016,3,17.8
17/10/2016,4,17.9
17/10/2016,5,17.6
17/10/2016,6,17.5
17/10/2016,7,17.2
17/10/2016,8,16.5
17/10/2016,9,16.1
17/10/2016,10,15.7
17/10/2016,11,15.8
17/10/2016,12,16
17/10/2016,13,16.2
17/10/2016,14,16.5
17/10/2016,15,16.9
17/10/2016,16,17.4
17/10/2016,17,17.7
17/10/2016,18,18
17/10/2016,19,18
17/10/2016,20,17.8
17/10/2016,21,19.2
17/10/2016,22,18.3
17/10/2016,23,17.2
17/10/2016,24,17.1
18/10/2016,1,17.4
18/10/2016,2,18.2
18/10/2016,3,19.5
18/10/2016,4,19.7
18/10/2016,5,19.2
18/10/2016,6,19.5
18/10/2016,7,19.8
18/10/2016,8,19.7
18/10/2016,9,20.2
18/10/2016,10,21
18/10/2016,11,21.3
18/10/2016,12,22.5
18/10/2016,13,23.4
18/10/2016,14,23.7
18/10/2016,15,24.5
18/10/2016,16,24.5
18/10/2016,17,24.4
18/10/2016,18,23.7
18/10/2016,19,22.1
18/10/2016,20,20.4
18/10/2016,21,19.2
18/10/2016,22,17.4
18/10/2016,23,16.3
18/10/2016,24,15.2
19/10/2016,1,14.2
19/10/2016,2,13.2
19/10/2016,3,12.7
19/10/2016,4,13.9
19/10/2016,5,13.1
19/10/2016,6,12.8
19/10/2016,7,11.9
19/10/2016,8,11.8
19/10/2016,9,13.3
19/10/2016,10,14.6
19/10/2016,11,16.4
19/10/2016,12,17.9
19/10/2016,13,18.8
19/10/2016,14,19.1
19/10/2016,15,18.2
19/10/2016,16,18.4
19/10/2016,17,18.5
19/10/2016,18,18.2
19/10/2016,19,18
19/10/2016,20,17.2
19/10/2016,21,17.5
19/10/2016,22,16.1
19/10/2016,23,16
19/10/2016,24,15.2
20/10/2016,1,14.7
20/10/2016,2,15.3
20/10/2016,3,16.1
20/10/2016,4,14.5
20/10/2016,5,14.5
20/10/2016,6,14.5
20/10/2016,7,15.2
20/10/2016,8,14.4
20/10/2016,9,13.9
20/10/2016,10,14.5
20/10/2016,11,14.3
20/10/2016,12,14.2
20/10/2016,13,13.4
20/10/2016,14,12.8
20/10/2016,15,12.4
20/10/2016,16,12.3
20/10/2016,17,11.8
20/10/2016,18,11.6
20/10/2016,19,11.6
20/10/2016,20,11.7
20/10/2016,21,11.7
20/10/2016,22,11.5
20/10/2016,23,11.6
20/10/2016,24,12
21/10/2016,1,12.1
21/10/2016,2,11.4
21/10/2016,3,11.7
21/10/2016,4,11.3
21/10/2016,5,11.2
21/10/2016,6,11.1
21/10/2016,7,11.5
21/10/2016,8,11.2
21/10/2016,9,10.7
21/10/2016,10,9.7
21/10/2016,11,9
21/10/2016,12,8.5
21/10/2016,13,8.6
21/10/2016,14,8.3
21/10/2016,15,7.9
21/10/2016,16,7.9
21/10/2016,17,7.8
21/10/2016,18,7.9
21/10/2016,19,8
21/10/2016,20,7.9
21/10/2016,21,7.6
21/10/2016,22,7.4
21/10/2016,23,7.3
21/10/2016,24,7
22/10/2016,1,6.5
22/10/2016,2,6
22/10/2016,3,5.4
22/10/2016,4,5
22/10/2016,5,4.9
22/10/2016,6,4.7
22/10/2016,7,4.5
22/10/2016,8,4.3
22/10/2016,9,5.1
22/10/2016,10,5.8
22/10/2016,11,7.3
22/10/2016,12,7.6
22/10/2016,13,7.9
22/10/2016,14,7.4
22/10/2016,15,7.9
22/10/2016,16,8.5
22/10/2016,17,8.3
22/10/2016,18,7.9
22/10/2016,19,7.5
22/10/2016,20,6.6
22/10/2016,21,6
22/10/2016,22,6
22/10/2016,23,6.1
22/10/2016,24,5.9
23/10/2016,1,5.4
23/10/2016,2,4.8
23/10/2016,3,5
23/10/2016,4,5.2
23/10/2016,5,5.7
23/10/2016,6,6.5
23/10/2016,7,7.2
23/10/2016,8,7
23/10/2016,9,7.6
23/10/2016,10,8.9
23/10/2016,11,10.7
23/10/2016,12,11.5
23/10/2016,13,12.1
23/10/2016,14,13.1
23/10/2016,15,13
23/10/2016,16,13.2
23/10/2016,17,13.4
23/10/2016,18,13.8
23/10/2016,19,13.5
23/10/2016,20,12.9
23/10/2016,21,11.8
23/10/2016,22,11.3
23/10/2016,23,10.8
23/10/2016,24,9.7
24/10/2016,1,9
24/10/2016,2,8.1
24/10/2016,3,7.2
24/10/2016,4,8.4
24/10/2016,5,8.8
24/10/2016,6,8.5
24/10/2016,7,7.9
24/10/2016,8,7.4
24/10/2016,9,7.4
24/10/2016,10,7.5
24/10/2016,11,9.4
24/10/2016,12,9.1
24/10/2016,13,9.3
24/10/2016,14,9.8
24/10/2016,15,10
24/10/2016,16,10
24/10/2016,17,9.4
24/10/2016,18,8.7
24/10/2016,19,8.1
24/10/2016,20,7.1
24/10/2016,21,7.4
24/10/2016,22,6.3
24/10/2016,23,6.5
24/10/2016,24,6.5
25/10/2016,1,6.3
25/10/2016,2,5.9
25/10/2016,3,6.1
25/10/2016,4,6.1
25/10/2016,5,6
25/10/2016,6,5.8
25/10/2016,7,5.1
25/10/2016,8,4.9
25/10/2016,9,5.2
25/10/2016,10,5.9
25/10/2016,11,5.9
25/10/2016,12,6.6
25/10/2016,13,7.4
25/10/2016,14,7.3
25/10/2016,15,7.5
25/10/2016,16,7.1
25/10/2016,17,6.8
25/10/2016,18,5.6
25/10/2016,19,4.8
25/10/2016,20,4.9
25/10/2016,21,4.8
25/10/2016,22,4.8
25/10/2016,23,4.7
25/10/2016,24,4.6
26/10/2016,1,4.5
26/10/2016,2,4
26/10/2016,3,3.7
26/10/2016,4,3.1
26/10/2016,5,1.9
26/10/2016,6,1.9
26/10/2016,7,1.7
26/10/2016,8,1.4
26/10/2016,9,2.8
26/10/2016,10,3.8
26/10/2016,11,4.6
26/10/2016,12,4.9
26/10/2016,13,4.8
26/10/2016,14,5.5
26/10/2016,15,5.7
26/10/2016,16,5.2
26/10/2016,17,4.9
26/10/2016,18,5
26/10/2016,19,5.2
26/10/2016,20,5.4
26/10/2016,21,5.6
26/10/2016,22,5.6
26/10/2016,23,5.8
26/10/2016,24,6.1
27/10/2016,1,5.8
27/10/2016,2,4.2
27/10/2016,3,4.1
27/10/2016,4,4.2
27/10/2016,5,4.1
27/10/2016,6,4
27/10/2016,7,4.5
27/10/2016,8,5.1
27/10/2016,9,5.3
27/10/2016,10,5.3
27/10/2016,11,5.4
27/10/2016,12,5.6
27/10/2016,13,5.8
27/10/2016,14,6.5
27/10/2016,15,4.6
27/10/2016,16,2.6
27/10/2016,17,1.7
27/10/2016,18,1.3
27/10/2016,19,1.2
27/10/2016,20,1.2
27/10/2016,21,1.6
27/10/2016,22,1.6
27/10/2016,23,1.6
27/10/2016,24,1.6
28/10/2016,1,1.8
28/10/2016,2,1.9
28/10/2016,3,1.9
28/10/2016,4,1.9
28/10/2016,5,1.6
28/10/2016,6,1.3
28/10/2016,7,2.1
28/10/2016,8,2.3
28/10/2016,9,2.7
28/10/2016,10,3.8
28/10/2016,11,5
28/10/2016,12,6.4
28/10/2016,13,7.7
28/10/2016,14,8.9
28/10/2016,15,8.5
28/10/2016,16,8.6
28/10/2016,17,9.1
28/10/2016,18,9.3
28/10/2016,19,9
28/10/2016,20,9.2
28/10/2016,21,9.7
28/10/2016,22,9.7
28/10/2016,23,9.8
28/10/2016,24,10.1
29/10/2016,1,10.4
29/10/2016,2,10.7
29/10/2016,3,11.9
29/10/2016,4,12.4
29/10/2016,5,13
29/10/2016,6,13.1
29/10/2016,7,13.5
29/10/2016,8,13.1
29/10/2016,9,15.5
29/10/2016,10,16.1
29/10/2016,11,16.7
29/10/2016,12,17.6
29/10/2016,13,18.3
29/10/2016,14,19.1
29/10/2016,15,19.8
29/10/2016,16,19.7
29/10/2016,17,19.7
29/10/2016,18,18.3
29/10/2016,19,15.9
29/10/2016,20,14.4
29/10/2016,21,14
29/10/2016,22,13.4
29/10/2016,23,13
29/10/2016,24,12.3
30/10/2016,1,12.2
30/10/2016,2,11.9
30/10/2016,3,11.8
30/10/2016,4,11.6
30/10/2016,5,10.7
30/10/2016,6,10.4
30/10/2016,7,10
30/10/2016,8,9.4
30/10/2016,9,9.2
30/10/2016,10,8.6
30/10/2016,11,8
30/10/2016,12,7.1
30/10/2016,13,7.2
30/10/2016,14,7.7
30/10/2016,15,8
30/10/2016,16,8.4
30/10/2016,17,8.2
30/10/2016,18,7.6
30/10/2016,19,7.4
30/10/2016,20,7.3
30/10/2016,21,6.7
30/10/2016,22,5.9
30/10/2016,23,5.7
30/10/2016,24,5
31/10/2016,1,3.9
31/10/2016,2,3.1
31/10/2016,3,2.9
31/10/2016,4,2.3
31/10/2016,5,3
31/10/2016,6,2.9
31/10/2016,7,3
31/10/2016,8,2.6
31/10/2016,9,3.3
31/10/2016,10,4.3
31/10/2016,11,5.1
31/10/2016,12,6.1
31/10/2016,13,7.3
31/10/2016,14,8.1
31/10/2016,15,8
31/10/2016,16,7.3
31/10/2016,17,7.1
31/10/2016,18,6.8
31/10/2016,19,6.3
31/10/2016,20,6.8
31/10/2016,21,7.2
31/10/2016,22,7.2
31/10/2016,23,7.6
31/10/2016,24,8.1
01/11/2016,1,7.6
01/11/2016,2,7.4
01/11/2016,3,8.1
01/11/2016,4,7.4
01/11/2016,5,7.6
01/11/2016,6,7.6
01/11/2016,7,8.4
01/11/2016,8,8.6
01/11/2016,9,10.3
01/11/2016,10,11
01/11/2016,11,11.9
01/11/2016,12,11.5
01/11/2016,13,12.4
01/11/2016,14,13.1
01/11/2016,15,14.2
01/11/2016,16,15.1
01/11/2016,17,14.6
01/11/2016,18,14.8
01/11/2016,19,16.8
01/11/2016,20,16.8
01/11/2016,21,16.2
01/11/2016,22,16.4
01/11/2016,23,16.2
01/11/2016,24,15.7
02/11/2016,1,14.9
02/11/2016,2,15
02/11/2016,3,16.1
02/11/2016,4,15.1
02/11/2016,5,15.7
02/11/2016,6,15
02/11/2016,7,13.6
02/11/2016,8,14.1
02/11/2016,9,15.7
02/11/2016,10,16.4
02/11/2016,11,16.9
02/11/2016,12,17
02/11/2016,13,18
02/11/2016,14,18.9
02/11/2016,15,18.1
02/11/2016,16,17.5
02/11/2016,17,14.6
02/11/2016,18,14.2
02/11/2016,19,13.8
02/11/2016,20,12.9
02/11/2016,21,13.3
02/11/2016,22,13.4
02/11/2016,23,13.2
02/11/2016,24,13
03/11/2016,1,12.8
03/11/2016,2,13.2
03/11/2016,3,13.2
03/11/2016,4,12.8
03/11/2016,5,11.1
03/11/2016,6,10.6
03/11/2016,7,10.4
03/11/2016,8,10
03/11/2016,9,9.6
03/11/2016,10,9.8
03/11/2016,11,11
03/11/2016,12,11.8
03/11/2016,13,12.9
03/11/2016,14,13.9
03/11/2016,15,14.3
03/11/2016,16,14.4
03/11/2016,17,13.8
03/11/2016,18,12.1
03/11/2016,19,11.4
03/11/2016,20,10.4
03/11/2016,21,10.1
03/11/2016,22,9.5
03/11/2016,23,9
03/11/2016,24,8.3
04/11/2016,1,7.9
04/11/2016,2,7.2
04/11/2016,3,6.6
04/11/2016,4,6.3
04/11/2016,5,5.7
04/11/2016,6,5.3
04/11/2016,7,4.7
04/11/2016,8,4.4
04/11/2016,9,4.8
04/11/2016,10,6
04/11/2016,11,6.9
04/11/2016,12,8.2
04/11/2016,13,9.3
04/11/2016,14,10.8
04/11/2016,15,10.8
04/11/2016,16,11.1
04/11/2016,17,11.6
04/11/2016,18,11.2
04/11/2016,19,10.3
04/11/2016,20,9.4
04/11/2016,21,8.6
04/11/2016,22,8.1
04/11/2016,23,7.9
04/11/2016,24,7.7
05/11/2016,1,7.2
05/11/2016,2,8.7
05/11/2016,3,8.5
05/11/2016,4,8.7
05/11/2016,5,8.4
05/11/2016,6,8.2
05/11/2016,7,7.8
05/11/2016,8,7.4
05/11/2016,9,8.3
05/11/2016,10,10.8
05/11/2016,11,12
05/11/2016,12,13.1
05/11/2016,13,13.8
05/11/2016,14,14.8
05/11/2016,15,15.2
05/11/2016,16,16
05/11/2016,17,15.7
05/11/2016,18,14.8
05/11/2016,19,14
05/11/2016,20,13.3
05/11/2016,21,12.4
05/11/2016,22,11.7
05/11/2016,23,11
05/11/2016,24,11.1
06/11/2016,1,10.8
06/11/2016,2,10
06/11/2016,3,10
06/11/2016,4,9.6
06/11/2016,5,9
06/11/2016,6,8
06/11/2016,7,7.3
06/11/2016,8,7.1
06/11/2016,9,6.6
06/11/2016,10,8.8
06/11/2016,11,9.9
06/11/2016,12,11
06/11/2016,13,10.8
06/11/2016,14,11.8
06/11/2016,15,11.1
06/11/2016,16,10.6
06/11/2016,17,10.1
06/11/2016,18,9.9
06/11/2016,19,9.5
06/11/2016,20,9.1
06/11/2016,21,9.4
06/11/2016,22,9.6
06/11/2016,23,8.6
06/11/2016,24,8
07/11/2016,1,8
07/11/2016,2,6.8
07/11/2016,3,6.9
07/11/2016,4,6.7
07/11/2016,5,6.3
07/11/2016,6,6.2
07/11/2016,7,5.7
07/11/2016,8,5.5
07/11/2016,9,6.5
07/11/2016,10,9.3
07/11/2016,11,11.7
07/11/2016,12,12.6
07/11/2016,13,13.6
07/11/2016,14,14.5
07/11/2016,15,14.5
07/11/2016,16,14.9
07/11/2016,17,15.2
07/11/2016,18,13.7
07/11/2016,19,12.5
07/11/2016,20,12.1
07/11/2016,21,11.5
07/11/2016,22,9.9
07/11/2016,23,10.1
07/11/2016,24,8.8
08/11/2016,1,8.9
08/11/2016,2,8.5
08/11/2016,3,7.6
08/11/2016,4,7.7
08/11/2016,5,7.1
08/11/2016,6,7.5
08/11/2016,7,7.4
08/11/2016,8,7.1
08/11/2016,9,9.2
08/11/2016,10,11.4
08/11/2016,11,12.3
08/11/2016,12,12.4
08/11/2016,13,13.6
08/11/2016,14,14.1
08/11/2016,15,15.5
08/11/2016,16,15.6
08/11/2016,17,14.7
08/11/2016,18,13.9
08/11/2016,19,12.8
08/11/2016,20,12.4
08/11/2016,21,12.1
08/11/2016,22,11.6
08/11/2016,23,11.5
08/11/2016,24,11.3
09/11/2016,1,11.9
09/11/2016,2,11.5
09/11/2016,3,11.4
09/11/2016,4,10.1
09/11/2016,5,8.6
09/11/2016,6,7.9
09/11/2016,7,7.4
09/11/2016,8,7
09/11/2016,9,7.3
09/11/2016,10,7.3
09/11/2016,11,nan
09/11/2016,12,nan
09/11/2016,13,nan
09/11/2016,14,nan
09/11/2016,15,nan
09/11/2016,16,6.8
09/11/2016,17,6.4
09/11/2016,18,5.8
09/11/2016,19,5.4
09/11/2016,20,4.9
09/11/2016,21,4.9
09/11/2016,22,4.4
09/11/2016,23,4.2
09/11/2016,24,3.6
10/11/2016,1,3.3
10/11/2016,2,2.5
10/11/2016,3,2.3
10/11/2016,4,2.8
10/11/2016,5,3.3
10/11/2016,6,3.8
10/11/2016,7,4.4
10/11/2016,8,3.8
10/11/2016,9,4.3
10/11/2016,10,6.1
10/11/2016,11,9.1
10/11/2016,12,11.6
10/11/2016,13,13.6
10/11/2016,14,15.2
10/11/2016,15,16
10/11/2016,16,16.2
10/11/2016,17,14
10/11/2016,18,13.1
10/11/2016,19,12.6
10/11/2016,20,12.2
10/11/2016,21,12.5
10/11/2016,22,12.6
10/11/2016,23,12.5
10/11/2016,24,12.7
11/11/2016,1,11.9
